trait	location	collection_date
hCoV-19/USA/NY-Wadsworth-21023590-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023643-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023645-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023647-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023650-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023657-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023659-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023664-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023668-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023672-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023674-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023677-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023682-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023686-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023694-01/2021	NYC_counties	2021-02-08
hCoV-19/USA/NY-Wadsworth-21023708-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023709-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023713-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023720-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023721-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023722-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023724-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023725-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023729-01/2021	NYC_counties	2021-02-08
hCoV-19/USA/NY-Wadsworth-21023735-01/2021	NYC_counties	2021-02-08
hCoV-19/USA/NY-Wadsworth-21023736-01/2021	NYC_counties	2021-02-08
hCoV-19/USA/NY-Wadsworth-21023740-01/2021	NYC_counties	2021-02-08
hCoV-19/USA/NY-Wadsworth-21023744-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21023752-01/2021	NYC_counties	2021-02-14
hCoV-19/USA/NY-Wadsworth-21023761-01/2021	NYC_counties	2021-02-14
hCoV-19/USA/NY-Wadsworth-21023765-01/2021	NYC_counties	2021-02-15
hCoV-19/USA/NY-Wadsworth-21023773-01/2021	NYC_counties	2021-02-14
hCoV-19/USA/NY-Wadsworth-21023774-01/2021	NYC_counties	2021-02-15
hCoV-19/USA/NY-Wadsworth-21023778-01/2021	NYC_counties	2021-02-14
hCoV-19/USA/NY-Wadsworth-21023787-01/2021	NYC_counties	2021-02-14
hCoV-19/USA/NY-Wadsworth-21023788-01/2021	NYC_counties	2021-02-14
hCoV-19/USA/NY-Wadsworth-21023794-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21023803-01/2021	NYC_counties	2021-02-14
hCoV-19/USA/NY-Wadsworth-21023809-01/2021	NYC_counties	2021-02-14
hCoV-19/USA/NY-Wadsworth-21023815-01/2021	NYC_counties	2021-02-10
hCoV-19/USA/NY-Wadsworth-21023826-01/2021	NYC_counties	2021-02-10
hCoV-19/USA/NY-Wadsworth-21024197-01/2021	NYC_counties	2021-02-10
hCoV-19/USA/NY-Wadsworth-21024203-01/2021	NYC_counties	2021-02-10
hCoV-19/USA/NY-Wadsworth-21024207-01/2021	NYC_counties	2021-02-10
hCoV-19/USA/NY-Wadsworth-21024211-01/2021	NYC_counties	2021-02-10
hCoV-19/USA/NY-Wadsworth-21024218-01/2021	NYC_counties	2021-02-09
hCoV-19/USA/NY-Wadsworth-21024532-01/2021	NYC_counties	2021-02-15
hCoV-19/USA/NY-Wadsworth-21024734-01/2021	other	2021-02-11
hCoV-19/USA/NY-Wadsworth-21024737-01/2021	NYC_counties	2021-02-11
hCoV-19/USA/NY-Wadsworth-21024740-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21024741-01/2021	other	2021-02-12
hCoV-19/USA/NY-Wadsworth-21024745-01/2021	NYC_counties	2021-02-15
hCoV-19/USA/NY-Wadsworth-21024752-01/2021	other	2021-02-16
hCoV-19/USA/NY-Wadsworth-21024756-01/2021	other	2021-02-17
hCoV-19/USA/NY-Wadsworth-21024761-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21024763-01/2021	other	2021-02-18
hCoV-19/USA/NY-Wadsworth-21024769-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21024774-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21024776-01/2021	other	2021-02-20
hCoV-19/USA/NY-Wadsworth-21024782-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21024787-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21024788-01/2021	other	2021-02-22
hCoV-19/USA/NY-Wadsworth-21024789-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21024791-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21024792-01/2021	other	2021-02-22
hCoV-19/USA/NY-Wadsworth-21024793-01/2021	other	2021-02-22
hCoV-19/USA/NY-Wadsworth-21024799-01/2021	other	2021-02-11
hCoV-19/USA/NY-Wadsworth-21024800-01/2021	other	2021-02-11
hCoV-19/USA/NY-Wadsworth-21024811-01/2021	other	2021-02-16
hCoV-19/USA/NY-Wadsworth-21024818-01/2021	other	2021-02-18
hCoV-19/USA/NY-Wadsworth-21025036-01/2021	other	2021-02-18
hCoV-19/USA/NY-Wadsworth-21025046-01/2021	other	2021-02-22
hCoV-19/USA/NY-Wadsworth-21025292-01/2021	other	2021-02-20
hCoV-19/USA/NY-Wadsworth-21025927-01/2021	other	2021-02-17
hCoV-19/USA/NY-Wadsworth-21025940-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21025942-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025945-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025946-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025947-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21025949-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21025950-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025952-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21025953-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025954-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21025956-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21025957-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21025959-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025960-01/2021	NYC_counties	2021-02-23
hCoV-19/USA/NY-Wadsworth-21025962-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21025965-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025966-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21025967-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21025968-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21025969-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025970-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21025976-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025978-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21025979-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21025981-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21025982-01/2021	NYC_counties	2021-02-18
hCoV-19/USA/NY-Wadsworth-21025983-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21025984-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21025988-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21025989-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21025991-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21025993-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21025994-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21025995-01/2021	NYC_counties	2021-02-16
hCoV-19/USA/NY-Wadsworth-21025997-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21026000-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21026001-01/2021	other	2021-02-17
hCoV-19/USA/NY-Wadsworth-21026002-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21026004-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21026006-01/2021	NYC_counties	2021-02-18
hCoV-19/USA/NY-Wadsworth-21026010-01/2021	NYC_counties	2021-02-18
hCoV-19/USA/NY-Wadsworth-21026011-01/2021	NYC_counties	2021-02-18
hCoV-19/USA/NY-Wadsworth-21026012-01/2021	NYC_counties	2021-02-18
hCoV-19/USA/NY-Wadsworth-21026013-01/2021	NYC_counties	2021-02-18
hCoV-19/USA/NY-Wadsworth-21026017-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21026018-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21026019-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21026020-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21026021-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21026023-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21026024-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21026025-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21026029-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21026031-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026034-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026035-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026039-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026042-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026043-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026044-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026045-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026047-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026048-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21026095-01/2021	NYC_counties	2021-01-19
hCoV-19/USA/NY-Wadsworth-21026098-01/2021	NYC_counties	2021-01-19
hCoV-19/USA/NY-Wadsworth-21026119-01/2021	other	2021-01-20
hCoV-19/USA/NY-Wadsworth-21026256-01/2021	NYC_counties	2021-01-22
hCoV-19/USA/NY-Wadsworth-21026262-01/2021	NYC_counties	2021-01-24
hCoV-19/USA/NY-Wadsworth-21026275-01/2021	NYC_counties	2021-01-25
hCoV-19/USA/NY-Wadsworth-21026278-01/2021	NYC_counties	2021-01-25
hCoV-19/USA/NY-Wadsworth-21026282-01/2021	other	2021-01-25
hCoV-19/USA/NY-Wadsworth-21026299-01/2021	other	2021-01-25
hCoV-19/USA/NY-Wadsworth-21027253-01/2021	other	2021-02-24
hCoV-19/USA/NY-Wadsworth-21028233-01/2021	NYC_counties	2021-02-28
hCoV-19/USA/NY-Wadsworth-21028235-01/2021	NYC_counties	2021-02-25
hCoV-19/USA/NY-Wadsworth-21028240-01/2021	NYC_counties	2021-02-25
hCoV-19/USA/NY-Wadsworth-21028242-01/2021	NYC_counties	2021-02-28
hCoV-19/USA/NY-Wadsworth-21028244-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028247-01/2021	NYC_counties	2021-02-28
hCoV-19/USA/NY-Wadsworth-21028249-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028250-01/2021	NYC_counties	2021-02-25
hCoV-19/USA/NY-Wadsworth-21028251-01/2021	NYC_counties	2021-02-25
hCoV-19/USA/NY-Wadsworth-21028253-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028254-01/2021	NYC_counties	2021-02-27
hCoV-19/USA/NY-Wadsworth-21028255-01/2021	NYC_counties	2021-02-27
hCoV-19/USA/NY-Wadsworth-21028266-01/2021	NYC_counties	2021-02-26
hCoV-19/USA/NY-Wadsworth-21028268-01/2021	NYC_counties	2021-02-28
hCoV-19/USA/NY-Wadsworth-21028273-01/2021	NYC_counties	2021-02-26
hCoV-19/USA/NY-Wadsworth-21028276-01/2021	NYC_counties	2021-02-24
hCoV-19/USA/NY-Wadsworth-21028280-01/2021	NYC_counties	2021-02-26
hCoV-19/USA/NY-Wadsworth-21028282-01/2021	NYC_counties	2021-02-26
hCoV-19/USA/NY-Wadsworth-21028283-01/2021	other	2021-02-26
hCoV-19/USA/NY-Wadsworth-21028288-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028289-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028291-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028292-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028293-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028294-01/2021	NYC_counties	2021-02-25
hCoV-19/USA/NY-Wadsworth-21028301-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028305-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028306-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028308-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028309-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028312-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028592-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21028594-01/2021	NYC_counties	2021-02-12
hCoV-19/USA/NY-Wadsworth-21028595-01/2021	NYC_counties	2021-02-13
hCoV-19/USA/NY-Wadsworth-21028597-01/2021	NYC_counties	2021-02-13
hCoV-19/USA/NY-Wadsworth-21028601-01/2021	NYC_counties	2021-02-25
hCoV-19/USA/NY-Wadsworth-21028603-01/2021	NYC_counties	2021-02-27
hCoV-19/USA/NY-Wadsworth-21028605-01/2021	NYC_counties	2021-02-27
hCoV-19/USA/NY-Wadsworth-21028608-01/2021	NYC_counties	2021-02-28
hCoV-19/USA/NY-Wadsworth-21028610-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028612-01/2021	NYC_counties	2021-02-25
hCoV-19/USA/NY-Wadsworth-21028613-01/2021	NYC_counties	2021-02-13
hCoV-19/USA/NY-Wadsworth-21028620-01/2021	NYC_counties	2021-02-16
hCoV-19/USA/NY-Wadsworth-21028628-01/2021	NYC_counties	2021-02-17
hCoV-19/USA/NY-Wadsworth-21028629-01/2021	NYC_counties	2021-02-18
hCoV-19/USA/NY-Wadsworth-21028633-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21028635-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21028641-01/2021	NYC_counties	2021-02-18
hCoV-19/USA/NY-Wadsworth-21028643-01/2021	NYC_counties	2021-01-06
hCoV-19/USA/NY-Wadsworth-21028644-01/2021	NYC_counties	2021-01-19
hCoV-19/USA/NY-Wadsworth-21028648-01/2021	other	2021-02-01
hCoV-19/USA/NY-Wadsworth-21028652-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21028653-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21028657-01/2021	NYC_counties	2021-02-21
hCoV-19/USA/NY-Wadsworth-21028658-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21028659-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21028666-01/2021	NYC_counties	2021-02-25
hCoV-19/USA/NY-Wadsworth-21028668-01/2021	NYC_counties	2021-02-26
hCoV-19/USA/NY-Wadsworth-21028670-01/2021	NYC_counties	2021-02-26
hCoV-19/USA/NY-Wadsworth-21028674-01/2021	NYC_counties	2021-02-26
hCoV-19/USA/NY-Wadsworth-21028677-01/2021	NYC_counties	2021-02-01
hCoV-19/USA/NY-Wadsworth-21028684-01/2021	NYC_counties	2021-01-13
hCoV-19/USA/NY-Wadsworth-21028694-01/2021	NYC_counties	2021-01-14
hCoV-19/USA/NY-Wadsworth-21028700-01/2021	NYC_counties	2021-01-14
hCoV-19/USA/NY-Wadsworth-21028707-01/2021	NYC_counties	2021-01-15
hCoV-19/USA/NY-Wadsworth-21028745-01/2021	NYC_counties	2021-01-16
hCoV-19/USA/NY-Wadsworth-21028767-01/2021	NYC_counties	2021-01-26
hCoV-19/USA/NY-Wadsworth-21028769-01/2021	NYC_counties	2021-01-26
hCoV-19/USA/NY-Wadsworth-21028772-01/2021	NYC_counties	2021-01-27
hCoV-19/USA/NY-Wadsworth-21028778-01/2021	NYC_counties	2021-01-27
hCoV-19/USA/NY-Wadsworth-21028787-01/2021	NYC_counties	2021-01-27
hCoV-19/USA/NY-Wadsworth-21028792-01/2021	NYC_counties	2021-01-28
hCoV-19/USA/NY-Wadsworth-21028793-01/2021	NYC_counties	2021-01-28
hCoV-19/USA/NY-Wadsworth-21028795-01/2021	NYC_counties	2021-01-18
hCoV-19/USA/NY-Wadsworth-21028813-01/2021	NYC_counties	2021-01-19
hCoV-19/USA/NY-Wadsworth-21028827-01/2021	NYC_counties	2021-02-24
hCoV-19/USA/NY-Wadsworth-21028831-01/2021	NYC_counties	2021-02-23
hCoV-19/USA/NY-Wadsworth-21028834-01/2021	NYC_counties	2021-02-23
hCoV-19/USA/NY-Wadsworth-21028840-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028844-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028845-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028851-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028854-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028855-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028856-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028857-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028863-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028864-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21028867-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21028868-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21028872-01/2021	NYC_counties	2021-03-03
hCoV-19/USA/NY-Wadsworth-21028874-01/2021	NYC_counties	2021-03-03
hCoV-19/USA/NY-Wadsworth-21028879-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21028880-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21028882-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21028883-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21028889-01/2021	NYC_counties	2021-02-27
hCoV-19/USA/NY-Wadsworth-21028891-01/2021	NYC_counties	2021-02-28
hCoV-19/USA/NY-Wadsworth-21029519-01/2021	NYC_counties	2021-03-05
hCoV-19/USA/NY-Wadsworth-21029535-01/2021	other	2021-03-02
hCoV-19/USA/NY-Wadsworth-21029538-01/2021	other	2021-02-16
hCoV-19/USA/NY-Wadsworth-21029546-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21029561-01/2021	other	2021-02-23
hCoV-19/USA/NY-Wadsworth-21029572-01/2021	other	2021-02-24
hCoV-19/USA/NY-Wadsworth-21029574-01/2021	other	2021-02-25
hCoV-19/USA/NY-Wadsworth-21029617-01/2021	other	2021-03-03
hCoV-19/USA/NY-Wadsworth-21029618-01/2021	other	2021-03-03
hCoV-19/USA/NY-Wadsworth-21030025-01/2021	NYC_counties	2021-02-22
hCoV-19/USA/NY-Wadsworth-21030041-01/2021	NYC_counties	2021-02-24
hCoV-19/USA/NY-Wadsworth-21030065-01/2021	other	2021-02-26
hCoV-19/USA/NY-Wadsworth-21030070-01/2021	NYC_counties	2021-02-26
hCoV-19/USA/NY-Wadsworth-21030072-01/2021	NYC_counties	2021-02-27
hCoV-19/USA/NY-Wadsworth-21030073-01/2021	NYC_counties	2021-02-27
hCoV-19/USA/NY-Wadsworth-21030075-01/2021	NYC_counties	2021-02-27
hCoV-19/USA/NY-Wadsworth-21030079-01/2021	NYC_counties	2021-02-28
hCoV-19/USA/NY-Wadsworth-21030080-01/2021	other	2021-02-28
hCoV-19/USA/NY-Wadsworth-21030083-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21030086-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21030087-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21030092-01/2021	NYC_counties	2021-03-03
hCoV-19/USA/NY-Wadsworth-21030094-01/2021	NYC_counties	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030095-01/2021	other	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030099-01/2021	NYC_counties	2021-03-05
hCoV-19/USA/NY-Wadsworth-21030100-01/2021	NYC_counties	2021-03-06
hCoV-19/USA/NY-Wadsworth-21030101-01/2021	other	2021-03-06
hCoV-19/USA/NY-Wadsworth-21030102-01/2021	other	2021-03-06
hCoV-19/USA/NY-Wadsworth-21030106-01/2021	NYC_counties	2021-03-07
hCoV-19/USA/NY-Wadsworth-21030108-01/2021	NYC_counties	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030111-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21030113-01/2021	other	2021-03-02
hCoV-19/USA/NY-Wadsworth-21030155-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21030157-01/2021	NYC_counties	2021-03-09
hCoV-19/USA/NY-Wadsworth-21030347-01/2021	NYC_counties	2021-03-03
hCoV-19/USA/NY-Wadsworth-21030349-01/2021	NYC_counties	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030350-01/2021	NYC_counties	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030351-01/2021	NYC_counties	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030353-01/2021	NYC_counties	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030354-01/2021	NYC_counties	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030355-01/2021	NYC_counties	2021-03-05
hCoV-19/USA/NY-Wadsworth-21030356-01/2021	NYC_counties	2021-03-05
hCoV-19/USA/NY-Wadsworth-21030358-01/2021	NYC_counties	2021-03-05
hCoV-19/USA/NY-Wadsworth-21030362-01/2021	NYC_counties	2021-03-06
hCoV-19/USA/NY-Wadsworth-21030363-01/2021	NYC_counties	2021-03-06
hCoV-19/USA/NY-Wadsworth-21030364-01/2021	NYC_counties	2021-03-06
hCoV-19/USA/NY-Wadsworth-21030365-01/2021	NYC_counties	2021-03-07
hCoV-19/USA/NY-Wadsworth-21030388-01/2021	NYC_counties	2021-02-20
hCoV-19/USA/NY-Wadsworth-21030397-01/2021	NYC_counties	2021-02-19
hCoV-19/USA/NY-Wadsworth-21030399-01/2021	NYC_counties	2021-03-03
hCoV-19/USA/NY-Wadsworth-21030414-01/2021	other	2021-03-05
hCoV-19/USA/NY-Wadsworth-21030424-01/2021	other	2021-03-04
hCoV-19/USA/NY-Wadsworth-21030426-01/2021	other	2021-03-08
hCoV-19/USA/NY-Wadsworth-21030429-01/2021	other	2021-03-08
hCoV-19/USA/NY-Wadsworth-21030446-01/2021	other	2021-03-06
hCoV-19/USA/NY-Wadsworth-21030451-01/2021	other	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031307-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031309-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031311-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031313-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031315-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031319-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031320-01/2021	NYC_counties	2021-03-09
hCoV-19/USA/NY-Wadsworth-21031321-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031323-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031324-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031327-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031329-01/2021	NYC_counties	2021-03-09
hCoV-19/USA/NY-Wadsworth-21031330-01/2021	NYC_counties	2021-03-08
hCoV-19/USA/NY-Wadsworth-21031342-01/2021	NYC_counties	2021-03-10
hCoV-19/USA/NY-Wadsworth-21031347-01/2021	NYC_counties	2021-03-09
hCoV-19/USA/NY-Wadsworth-21031348-01/2021	NYC_counties	2021-03-09
hCoV-19/USA/NY-Wadsworth-21031352-01/2021	NYC_counties	2021-03-09
hCoV-19/USA/NY-Wadsworth-21031353-01/2021	NYC_counties	2021-03-09
hCoV-19/USA/NY-Wadsworth-21031361-01/2021	NYC_counties	2021-03-09
hCoV-19/USA/NY-Wadsworth-21031366-01/2021	NYC_counties	2021-03-04
hCoV-19/USA/NY-Wadsworth-21031373-01/2021	NYC_counties	2021-02-28
hCoV-19/USA/NY-Wadsworth-21031378-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21031381-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21031382-01/2021	NYC_counties	2021-03-01
hCoV-19/USA/NY-Wadsworth-21031390-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21031392-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21031393-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21031394-01/2021	NYC_counties	2021-03-02
hCoV-19/USA/NY-Wadsworth-21031398-01/2021	NYC_counties	2021-03-02
