trait	location	collection_date
hCoV-19/USA/NY-URMC-21080754-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080755-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080756-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080757-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080758-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080759-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080760-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080761-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080762-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080763-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080764-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080765-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080766-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080767-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080769-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080770-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080771-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080772-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080773-1/2021	other	2021-08-01
hCoV-19/USA/NY-URMC-21080774-1/2021	other	2021-08-05
hCoV-19/USA/NY-URMC-21080776-1/2021	other	2021-08-03
hCoV-19/USA/NY-URMC-21080777-1/2021	other	2021-08-03
hCoV-19/USA/NY-URMC-21080778-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080779-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080780-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080781-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080783-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080785-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080786-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080787-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080788-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080789-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080790-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080791-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080793-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080794-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080795-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080796-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080797-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080798-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080799-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080800-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080801-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080802-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080803-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080804-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080805-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080806-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080807-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080808-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080809-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080810-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080811-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080812-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080813-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080814-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080815-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080816-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080817-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080818-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080819-1/2021	other	2021-08-07
hCoV-19/USA/NY-URMC-21080820-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080821-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21080822-1/2021	other	2021-08-04
hCoV-19/USA/NY-URMC-21080826-1/2021	other	2021-08-07
hCoV-19/USA/NY-URMC-21080827-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080828-1/2021	other	2021-08-06
hCoV-19/USA/NY-URMC-21080829-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21080830-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21080831-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080832-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080833-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080834-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080835-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080836-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080837-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080838-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080839-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080840-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080841-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080842-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080844-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080845-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080846-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080847-1/2021	other	2021-08-15
hCoV-19/USA/NY-URMC-21080848-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080849-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080850-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080851-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080852-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080853-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080854-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080855-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080856-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080857-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080858-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080859-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080860-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080861-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080862-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080863-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080864-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080865-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080866-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080867-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080868-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080869-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080870-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080871-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080872-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080873-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080874-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080875-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080876-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080877-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080878-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080879-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080880-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080881-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080882-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080883-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080884-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080885-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21080887-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080888-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080889-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080890-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080891-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080892-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080893-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080894-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080895-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080896-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080897-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080898-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080899-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080900-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080901-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080902-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080904-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080905-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080906-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080907-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080909-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080910-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080911-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080912-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080913-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080914-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080915-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080917-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080919-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21080920-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080921-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080922-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080923-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080924-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21080925-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080926-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080927-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080928-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080929-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080931-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080932-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080933-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080934-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080935-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080936-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080937-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080938-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080939-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080940-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080941-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080942-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080943-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21080944-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21080945-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21080946-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21080947-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21080948-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21080949-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081106-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081107-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081108-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081111-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081112-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081113-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081114-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081115-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081116-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081117-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081118-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081119-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081120-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081121-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081122-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081123-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081124-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081125-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081126-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081127-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081128-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081129-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081130-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081131-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081132-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081133-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081134-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081135-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081136-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081137-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081138-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081139-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081140-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081141-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081142-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081143-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081144-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081145-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081146-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081147-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081148-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081149-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081151-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081152-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081153-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081154-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081155-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081156-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081157-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081158-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081159-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081161-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081162-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081163-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081166-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081167-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081169-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081170-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081171-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081172-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081173-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081174-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081175-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081176-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081177-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081178-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081179-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081180-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081181-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081182-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081183-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081184-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081185-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081186-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081187-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081188-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081189-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081190-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081191-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081192-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081193-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081194-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081195-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081196-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081197-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081198-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081292-1/2021	other	2021-08-22
hCoV-19/USA/NY-URMC-21081293-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081295-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21081296-1/2021	other	2021-08-19
hCoV-19/USA/NY-URMC-21081298-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21081299-1/2021	other	2021-08-16
hCoV-19/USA/NY-URMC-21081300-1/2021	other	2021-08-17
hCoV-19/USA/NY-URMC-21081301-1/2021	other	2021-08-20
hCoV-19/USA/NY-URMC-21081302-1/2021	other	2021-08-21
hCoV-19/USA/NY-URMC-21081303-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21081304-1/2021	other	2021-08-18
hCoV-19/USA/NY-URMC-21081305-1/2021	other	2021-08-23
hCoV-19/USA/NY-URMC-21081306-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081307-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081308-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081309-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081310-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081311-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081312-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081313-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081314-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081315-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081316-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081317-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081318-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081319-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081320-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081321-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081322-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081323-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081324-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081325-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081327-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081328-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081329-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081330-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081331-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081332-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081333-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081334-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081335-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081336-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081337-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081338-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081339-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081340-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081341-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081342-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081343-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081344-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081345-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081346-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081347-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081348-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081349-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081350-1/2021	other	2021-08-08
hCoV-19/USA/NY-URMC-21081351-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081352-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081353-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081354-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081355-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081357-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081358-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081359-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081360-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081361-1/2021	other	2021-08-09
hCoV-19/USA/NY-URMC-21081362-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081363-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081365-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081366-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081367-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081368-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081369-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081370-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081371-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081372-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081373-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081374-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081375-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081376-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081377-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081378-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081379-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081380-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081381-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081382-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081383-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081384-1/2021	other	2021-08-10
hCoV-19/USA/NY-URMC-21081478-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081479-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081480-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081481-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081483-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081484-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081485-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081486-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081487-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081488-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081490-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081491-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081492-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081493-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081495-1/2021	other	2021-08-11
hCoV-19/USA/NY-URMC-21081496-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081497-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081498-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081499-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081500-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081501-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081502-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081503-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081504-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081505-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081506-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081507-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081508-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081509-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081510-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081511-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081512-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081513-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081514-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081515-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081516-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081517-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081518-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081519-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081520-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081521-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081522-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081523-1/2021	other	2021-08-12
hCoV-19/USA/NY-URMC-21081524-1/2021	other	2021-08-12
