trait	location	collection_date
hCoV-19/USA/NJ-NYGC-V097-GYYW078/2021	other	2021-03-01
hCoV-19/USA/NJ-NYGC-V098-GZIG122/2021	other	2021-03-01
hCoV-19/USA/NJ-NYGC-V109-LTCL191/2021	other	2021-03-29
hCoV-19/USA/NJ-NYGC-V110-LTCV824/2021	other	2021-03-29
hCoV-19/USA/NJ-NYGC-V111-LTIB103/2021	other	2021-03-29
hCoV-19/USA/NJ-NYGC-V112-LTUY510/2021	other	2021-04-05
hCoV-19/USA/NJ-NYGC-V114-LUEL535/2021	other	2021-04-05
hCoV-19/USA/NJ-NYGC-V116-LULX578/2021	other	2021-04-05
hCoV-19/USA/NJ-NYGC-V119-QLHF002/2021	other	2021-03-29
hCoV-19/USA/NJ-NYGC-V123-QLWB635/2021	other	2021-04-05
hCoV-19/USA/NJ-NYGC-V125-QLYL106/2021	other	2021-04-12
hCoV-19/USA/NJ-NYGC-V126-repeat-RNA/2021	other	2021-05-26
hCoV-19/USA/NJ-NYGC-V131-JXOZ677/2021	other	2021-04-12
hCoV-19/USA/NJ-NYGC-V131-repeat-RNA/2021	other	2021-05-26
hCoV-19/USA/NJ-NYGC-V133-JZVD467/2021	other	2021-04-19
hCoV-19/USA/NJ-NYGC-V133-repeat-RNA/2021	other	2021-05-26
hCoV-19/USA/NJ-NYGC-V153-ULVC254/2021	other	2021-05-03
hCoV-19/USA/NJ-NYGC-V156-UMCL079/2021	other	2021-04-26
hCoV-19/USA/NJ-NYGC-V159-UMNT374/2021	other	2021-04-26
hCoV-19/USA/NJ-NYGC-V161-UMXU260/2021	other	2021-05-03
hCoV-19/USA/NJ-NYGC-V171-UTON579/2021	other	2021-05-17
hCoV-19/USA/NJ-NYGC-V88-DIZR555/2021	other	2021-02-22
hCoV-19/USA/NJ-NYULH1603/2021	other	2021-04-26
hCoV-19/USA/NJ-NYULH1613/2021	other	2021-04-20
hCoV-19/USA/NJ-NYULH1791/2021	other	2021-04-28
hCoV-19/USA/NJ-NYULH1900/2021	other	2021-05-19
hCoV-19/USA/NJ-NYULH277/2021	other	2021-02-10
hCoV-19/USA/NJ-NYULH719/2021	other	2021-03-04
hCoV-19/USA/NJ-NYULH867/2021	other	2021-03-15
hCoV-19/USA/NJ-NYULH939/2021	other	2021-03-19
hCoV-19/USA/NJ-NYULH985/2021	other	2021-03-18
hCoV-19/USA/NJ-Noblis-S528B06/2021	other	2021-04-21
hCoV-19/USA/NJ-Noblis-S532B22/2021	other	2021-04-23
hCoV-19/USA/NJ-PHEL-21-10006/2021	other	2021-04-07
hCoV-19/USA/NJ-PHEL-21-10009/2021	other	2021-04-06
hCoV-19/USA/NJ-PHEL-21-10010/2021	other	2021-04-05
hCoV-19/USA/NJ-PHEL-21-10012/2021	other	2021-03-31
hCoV-19/USA/NJ-PHEL-21-10019/2021	other	2021-04-07
hCoV-19/USA/NJ-PHEL-21-10020/2021	other	2021-04-08
hCoV-19/USA/NJ-PHEL-21-10021/2021	other	2021-04-08
hCoV-19/USA/NJ-PHEL-21-10209/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-10215/2021	other	2021-04-12
hCoV-19/USA/NJ-PHEL-21-10216/2021	other	2021-04-08
hCoV-19/USA/NJ-PHEL-21-10217/2021	other	2021-04-07
hCoV-19/USA/NJ-PHEL-21-10219/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-10220/2021	other	2021-04-10
hCoV-19/USA/NJ-PHEL-21-10221/2021	other	2021-04-07
hCoV-19/USA/NJ-PHEL-21-10226/2021	other	2021-04-14
hCoV-19/USA/NJ-PHEL-21-10231/2021	other	2021-04-14
hCoV-19/USA/NJ-PHEL-21-10235/2021	other	2021-04-07
hCoV-19/USA/NJ-PHEL-21-10299/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-10313/2021	other	2021-04-19
hCoV-19/USA/NJ-PHEL-21-10351/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-10353/2021	other	2021-04-10
hCoV-19/USA/NJ-PHEL-21-10354/2021	other	2021-04-10
hCoV-19/USA/NJ-PHEL-21-10459/2021	other	2021-04-12
hCoV-19/USA/NJ-PHEL-21-10495/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-10496/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-10539/2021	other	2021-04-14
hCoV-19/USA/NJ-PHEL-21-10541/2021	other	2021-04-10
hCoV-19/USA/NJ-PHEL-21-10543/2021	other	2021-04-10
hCoV-19/USA/NJ-PHEL-21-10544/2021	other	2021-04-12
hCoV-19/USA/NJ-PHEL-21-10545/2021	other	2021-04-12
hCoV-19/USA/NJ-PHEL-21-10550/2021	other	2021-03-28
hCoV-19/USA/NJ-PHEL-21-10553/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-10782/2021	other	2021-04-14
hCoV-19/USA/NJ-PHEL-21-10783/2021	other	2021-04-14
hCoV-19/USA/NJ-PHEL-21-10787/2021	other	2021-04-12
hCoV-19/USA/NJ-PHEL-21-10789/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-10852/2021	other	2021-03-31
hCoV-19/USA/NJ-PHEL-21-10854/2021	other	2021-04-12
hCoV-19/USA/NJ-PHEL-21-10858/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-10860/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-10863/2021	other	2021-04-12
hCoV-19/USA/NJ-PHEL-21-10988/2021	other	2021-04-15
hCoV-19/USA/NJ-PHEL-21-11005/2021	other	2021-04-20
hCoV-19/USA/NJ-PHEL-21-11132/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11134/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11136/2021	other	2021-04-08
hCoV-19/USA/NJ-PHEL-21-11139/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11141/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11144/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11145/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11146/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11147/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11148/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11149/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11150/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11151/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11152/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11272/2021	other	2021-04-16
hCoV-19/USA/NJ-PHEL-21-11274/2021	other	2021-04-22
hCoV-19/USA/NJ-PHEL-21-11408/2021	other	2021-04-17
hCoV-19/USA/NJ-PHEL-21-11452/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-11453/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-11454/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-11456/2021	other	2021-04-02
hCoV-19/USA/NJ-PHEL-21-11459/2021	other	2021-04-16
hCoV-19/USA/NJ-PHEL-21-11462/2021	other	2021-04-20
hCoV-19/USA/NJ-PHEL-21-11464/2021	other	2021-04-17
hCoV-19/USA/NJ-PHEL-21-11465/2021	other	2021-04-20
hCoV-19/USA/NJ-PHEL-21-11467/2021	other	2021-04-19
hCoV-19/USA/NJ-PHEL-21-11524/2021	other	2021-04-23
hCoV-19/USA/NJ-PHEL-21-11571/2021	other	2021-04-20
hCoV-19/USA/NJ-PHEL-21-11621/2021	other	2021-04-19
hCoV-19/USA/NJ-PHEL-21-11665/2021	other	2021-04-19
hCoV-19/USA/NJ-PHEL-21-11771/2021	other	2021-04-15
hCoV-19/USA/NJ-PHEL-21-11774/2021	other	2021-04-15
hCoV-19/USA/NJ-PHEL-21-11775/2021	other	2021-04-15
hCoV-19/USA/NJ-PHEL-21-11776/2021	other	2021-04-23
hCoV-19/USA/NJ-PHEL-21-11778/2021	other	2021-04-22
hCoV-19/USA/NJ-PHEL-21-11780/2021	other	2021-04-22
hCoV-19/USA/NJ-PHEL-21-11875/2021	other	2021-04-14
hCoV-19/USA/NJ-PHEL-21-11877/2021	other	2021-04-24
hCoV-19/USA/NJ-PHEL-21-11879/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11881/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-11934/2021	other	2021-04-24
hCoV-19/USA/NJ-PHEL-21-12007/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12008/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12009/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12011/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12012/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12013/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12014/2021	other	2021-04-22
hCoV-19/USA/NJ-PHEL-21-12019/2021	other	2021-04-25
hCoV-19/USA/NJ-PHEL-21-12021/2021	other	2021-04-19
hCoV-19/USA/NJ-PHEL-21-12070/2021	other	2021-04-23
hCoV-19/USA/NJ-PHEL-21-12071/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-12076/2021	other	2021-04-25
hCoV-19/USA/NJ-PHEL-21-12081/2021	other	2021-04-24
hCoV-19/USA/NJ-PHEL-21-12087/2021	other	2021-04-24
hCoV-19/USA/NJ-PHEL-21-12088/2021	other	2021-04-25
hCoV-19/USA/NJ-PHEL-21-12089/2021	other	2021-04-25
hCoV-19/USA/NJ-PHEL-21-12090/2021	other	2021-04-24
hCoV-19/USA/NJ-PHEL-21-12094/2021	other	2021-04-24
hCoV-19/USA/NJ-PHEL-21-12095/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-12186/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-12194/2021	other	2021-04-16
hCoV-19/USA/NJ-PHEL-21-12269/2021	other	2021-04-20
hCoV-19/USA/NJ-PHEL-21-12271/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-12272/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-12274/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-12340/2021	other	2021-03-29
hCoV-19/USA/NJ-PHEL-21-12342/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-12343/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-12415/2021	other	2021-04-29
hCoV-19/USA/NJ-PHEL-21-12416/2021	other	2021-04-29
hCoV-19/USA/NJ-PHEL-21-12417/2021	other	2021-04-23
hCoV-19/USA/NJ-PHEL-21-12422/2021	other	2021-04-26
hCoV-19/USA/NJ-PHEL-21-12529/2021	other	2021-05-01
hCoV-19/USA/NJ-PHEL-21-12530/2021	other	2021-05-01
hCoV-19/USA/NJ-PHEL-21-12536/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12538/2021	other	2021-04-27
hCoV-19/USA/NJ-PHEL-21-12539/2021	other	2021-04-27
hCoV-19/USA/NJ-PHEL-21-12543/2021	other	2021-04-26
hCoV-19/USA/NJ-PHEL-21-12544/2021	other	2021-04-27
hCoV-19/USA/NJ-PHEL-21-12547/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12567/2021	other	2021-05-03
hCoV-19/USA/NJ-PHEL-21-12771/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12773/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12774/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12775/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12776/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12777/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12778/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12779/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12780/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12781/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12782/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12784/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12785/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12843/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12845/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12849/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-12882/2021	other	2021-04-28
hCoV-19/USA/NJ-PHEL-21-12979/2021	other	2021-05-03
hCoV-19/USA/NJ-PHEL-21-12981/2021	other	2021-05-03
hCoV-19/USA/NJ-PHEL-21-12982/2021	other	2021-05-03
hCoV-19/USA/NJ-PHEL-21-13028/2021	other	2021-03-31
hCoV-19/USA/NJ-PHEL-21-1310/2021	other	2021-01-12
hCoV-19/USA/NJ-PHEL-21-13151/2021	other	2021-05-08
hCoV-19/USA/NJ-PHEL-21-13222/2021	other	2021-05-02
hCoV-19/USA/NJ-PHEL-21-13225/2021	other	2021-04-26
hCoV-19/USA/NJ-PHEL-21-13226/2021	other	2021-05-03
hCoV-19/USA/NJ-PHEL-21-13227/2021	other	2021-05-02
hCoV-19/USA/NJ-PHEL-21-13228/2021	other	2021-04-14
hCoV-19/USA/NJ-PHEL-21-13253/2021	other	2021-05-11
hCoV-19/USA/NJ-PHEL-21-13263/2021	other	2021-05-08
hCoV-19/USA/NJ-PHEL-21-13265/2021	other	2021-05-04
hCoV-19/USA/NJ-PHEL-21-13266/2021	other	2021-03-31
hCoV-19/USA/NJ-PHEL-21-13267/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-13268/2021	other	2021-04-13
hCoV-19/USA/NJ-PHEL-21-13273/2021	other	2021-03-29
hCoV-19/USA/NJ-PHEL-21-13364/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-13527/2021	other	2021-05-06
hCoV-19/USA/NJ-PHEL-21-13528/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-13530/2021	other	2021-05-06
hCoV-19/USA/NJ-PHEL-21-13532/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-13533/2021	other	2021-05-08
hCoV-19/USA/NJ-PHEL-21-13535/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-13536/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-13574/2021	other	2021-05-07
hCoV-19/USA/NJ-PHEL-21-13718/2021	other	2021-05-12
hCoV-19/USA/NJ-PHEL-21-13758/2021	other	2021-05-13
hCoV-19/USA/NJ-PHEL-21-13845/2021	other	2021-05-03
hCoV-19/USA/NJ-PHEL-21-13849/2021	other	2021-05-05
hCoV-19/USA/NJ-PHEL-21-13857/2021	other	2021-03-27
hCoV-19/USA/NJ-PHEL-21-13858/2021	other	2021-03-27
hCoV-19/USA/NJ-PHEL-21-13896/2021	other	2021-05-08
hCoV-19/USA/NJ-PHEL-21-14009/2021	other	2021-05-17
hCoV-19/USA/NJ-PHEL-21-14260/2021	other	2021-05-12
hCoV-19/USA/NJ-PHEL-21-14261/2021	other	2021-05-12
hCoV-19/USA/NJ-PHEL-21-14262/2021	other	2021-05-14
hCoV-19/USA/NJ-PHEL-21-14263/2021	other	2021-05-17
hCoV-19/USA/NJ-PHEL-21-14265/2021	other	2021-05-18
hCoV-19/USA/NJ-PHEL-21-14266/2021	other	2021-05-17
hCoV-19/USA/NJ-PHEL-21-14267/2021	other	2021-05-14
hCoV-19/USA/NJ-PHEL-21-14268/2021	other	2021-05-14
hCoV-19/USA/NJ-PHEL-21-14269/2021	other	2021-05-17
hCoV-19/USA/NJ-PHEL-21-14270/2021	other	2021-05-13
hCoV-19/USA/NJ-PHEL-21-14273/2021	other	2021-05-11
hCoV-19/USA/NJ-PHEL-21-14275/2021	other	2021-05-12
hCoV-19/USA/NJ-PHEL-21-14276/2021	other	2021-05-13
hCoV-19/USA/NJ-PHEL-21-14400/2021	other	2021-05-21
hCoV-19/USA/NJ-PHEL-21-14440/2021	other	2021-03-30
hCoV-19/USA/NJ-PHEL-21-14441/2021	other	2021-03-29
hCoV-19/USA/NJ-PHEL-21-14442/2021	other	2021-03-29
hCoV-19/USA/NJ-PHEL-21-14444/2021	other	2021-05-20
hCoV-19/USA/NJ-PHEL-21-14454/2021	other	2021-05-17
hCoV-19/USA/NJ-PHEL-21-14457/2021	other	2021-05-14
hCoV-19/USA/NJ-PHEL-21-14524/2021	other	2021-05-24
hCoV-19/USA/NJ-PHEL-21-14771/2021	other	2021-05-21
hCoV-19/USA/NJ-PHEL-21-14774/2021	other	2021-05-21
hCoV-19/USA/NJ-PHEL-21-14855/2021	other	2021-05-25
hCoV-19/USA/NJ-PHEL-21-14856/2021	other	2021-05-24
hCoV-19/USA/NJ-PHEL-21-14857/2021	other	2021-05-20
hCoV-19/USA/NJ-PHEL-21-14858/2021	other	2021-05-24
hCoV-19/USA/NJ-PHEL-21-14914/2021	other	2021-05-19
hCoV-19/USA/NJ-PHEL-21-14915/2021	other	2021-05-24
hCoV-19/USA/NJ-PHEL-21-14916/2021	other	2021-05-24
hCoV-19/USA/NJ-PHEL-21-14917/2021	other	2021-05-19
hCoV-19/USA/NJ-PHEL-21-14918/2021	other	2021-05-19
hCoV-19/USA/NJ-PHEL-21-15028/2021	other	2021-04-17
hCoV-19/USA/NJ-PHEL-21-15029/2021	other	2021-04-16
hCoV-19/USA/NJ-PHEL-21-15030/2021	other	2021-04-16
hCoV-19/USA/NJ-PHEL-21-15032/2021	other	2021-04-15
hCoV-19/USA/NJ-PHEL-21-15034/2021	other	2021-04-15
hCoV-19/USA/NJ-PHEL-21-15039/2021	other	2021-04-04
hCoV-19/USA/NJ-PHEL-21-15070/2021	other	2021-05-28
hCoV-19/USA/NJ-PHEL-21-15072/2021	other	2021-05-25
hCoV-19/USA/NJ-PHEL-21-15075/2021	other	2021-05-21
hCoV-19/USA/NJ-PHEL-21-15131/2021	other	2021-04-20
hCoV-19/USA/NJ-PHEL-21-15132/2021	other	2021-05-20
hCoV-19/USA/NJ-PHEL-21-15133/2021	other	2021-04-15
hCoV-19/USA/NJ-PHEL-21-15134/2021	other	2021-04-30
hCoV-19/USA/NJ-PHEL-21-15135/2021	other	2021-05-04
hCoV-19/USA/NJ-PHEL-21-15139/2021	other	2021-05-13
hCoV-19/USA/NJ-PHEL-21-15143/2021	other	2021-05-21
hCoV-19/USA/NJ-PHEL-21-15145/2021	other	2021-05-19
hCoV-19/USA/NJ-PHEL-21-15146/2021	other	2021-05-22
hCoV-19/USA/NJ-PHEL-21-15289/2021	other	2021-05-31
hCoV-19/USA/NJ-PHEL-21-15290/2021	other	2021-05-26
hCoV-19/USA/NJ-PHEL-21-15310/2021	other	2021-06-01
hCoV-19/USA/NJ-PHEL-21-15431/2021	other	2021-05-27
hCoV-19/USA/NJ-PHEL-21-15436/2021	other	2021-06-02
hCoV-19/USA/NJ-PHEL-21-15439/2021	other	2021-06-01
hCoV-19/USA/NJ-PHEL-21-15440/2021	other	2021-06-01
hCoV-19/USA/NJ-PHEL-21-15443/2021	other	2021-06-01
hCoV-19/USA/NJ-PHEL-21-15446/2021	other	2021-05-26
hCoV-19/USA/NJ-PHEL-21-15447/2021	other	2021-05-25
hCoV-19/USA/NJ-PHEL-21-15453/2021	other	2021-06-02
hCoV-19/USA/NJ-PHEL-21-15471/2021	other	2021-05-24
hCoV-19/USA/NJ-PHEL-21-15472/2021	other	2021-05-24
hCoV-19/USA/NJ-PHEL-21-15595/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-15596/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-15597/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-15598/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-15599/2021	other	2021-04-21
hCoV-19/USA/NJ-PHEL-21-15600/2021	other	2021-04-20
hCoV-19/USA/NJ-PHEL-21-15601/2021	other	2021-04-19
hCoV-19/USA/NJ-PHEL-21-15603/2021	other	2021-04-18
hCoV-19/USA/NJ-PHEL-21-15644/2021	other	2021-06-07
hCoV-19/USA/NJ-PHEL-21-15650/2021	other	2021-06-07
hCoV-19/USA/NJ-PHEL-21-15651/2021	other	2021-06-07
hCoV-19/USA/NJ-PHEL-21-15652/2021	other	2021-06-07
hCoV-19/USA/NJ-PHEL-21-15654/2021	other	2021-06-07
hCoV-19/USA/NJ-PHEL-21-15655/2021	other	2021-06-07
hCoV-19/USA/NJ-PHEL-21-15656/2021	other	2021-06-07
hCoV-19/USA/NJ-PHEL-21-15664/2021	other	2021-05-29
hCoV-19/USA/NJ-PHEL-21-15668/2021	other	2021-05-28
hCoV-19/USA/NJ-PHEL-21-15684/2021	other	2021-06-02
hCoV-19/USA/NJ-PHEL-21-15685/2021	other	2021-06-03
hCoV-19/USA/NJ-PHEL-21-15825/2021	other	2021-06-06
hCoV-19/USA/NJ-PHEL-21-15831/2021	other	2021-06-05
hCoV-19/USA/NJ-PHEL-21-15879/2021	other	2021-05-21
hCoV-19/USA/NJ-PHEL-21-15881/2021	other	2021-05-20
hCoV-19/USA/NJ-PHEL-21-15882/2021	other	2021-05-21
hCoV-19/USA/NJ-PHEL-21-15883/2021	other	2021-05-27
hCoV-19/USA/NJ-PHEL-21-15884/2021	other	2021-05-29
hCoV-19/USA/NJ-PHEL-21-15885/2021	other	2021-05-30
hCoV-19/USA/NJ-PHEL-21-15886/2021	other	2021-06-01
hCoV-19/USA/NJ-PHEL-21-15925/2021	other	2021-06-02
hCoV-19/USA/NJ-PHEL-21-15926/2021	other	2021-06-08
hCoV-19/USA/NJ-PHEL-21-15929/2021	other	2021-06-05
hCoV-19/USA/NJ-PHEL-21-15991/2021	other	2021-06-08
hCoV-19/USA/NJ-PHEL-21-16069/2021	other	2021-05-11
hCoV-19/USA/NJ-PHEL-21-16070/2021	other	2021-05-17
hCoV-19/USA/NJ-PHEL-21-16071/2021	other	2021-05-14
hCoV-19/USA/NJ-PHEL-21-16115/2021	other	2021-06-06
hCoV-19/USA/NJ-PHEL-21-16122/2021	other	2021-06-09
hCoV-19/USA/NJ-PHEL-21-16153/2021	other	2021-04-04
hCoV-19/USA/NJ-PHEL-21-16154/2021	other	2021-04-05
hCoV-19/USA/NJ-PHEL-21-16155/2021	other	2021-04-06
hCoV-19/USA/NJ-PHEL-21-16156/2021	other	2021-04-16
hCoV-19/USA/NJ-PHEL-21-16203/2021	other	2021-06-11
hCoV-19/USA/NJ-PHEL-21-16205/2021	other	2021-06-11
hCoV-19/USA/NJ-PHEL-21-16206/2021	other	2021-06-11
hCoV-19/USA/NJ-PHEL-21-16207/2021	other	2021-06-11
hCoV-19/USA/NJ-PHEL-21-16213/2021	other	2021-06-11
hCoV-19/USA/NJ-PHEL-21-16214/2021	other	2021-06-11
hCoV-19/USA/NJ-PHEL-21-16215/2021	other	2021-06-11
hCoV-19/USA/NJ-PHEL-21-3534/2021	other	2021-01-29
hCoV-19/USA/NJ-PHEL-21-3535/2021	other	2021-01-29
hCoV-19/USA/NJ-PHEL-21-4098/2021	other	2021-01-29
hCoV-19/USA/NJ-PHEL-21-4099/2021	other	2021-02-08
hCoV-19/USA/NJ-PHEL-21-5306/2021	other	2021-02-15
hCoV-19/USA/NJ-PHEL-21-5784/2021	other	2021-02-07
hCoV-19/USA/NJ-PHEL-21-6070/2021	other	2021-03-01
hCoV-19/USA/NJ-PHEL-21-6151/2021	other	2021-02-26
hCoV-19/USA/NJ-PHEL-21-6522/2021	other	2021-02-26
hCoV-19/USA/NJ-PHEL-21-6551/2021	other	2021-02-27
hCoV-19/USA/NJ-PHEL-21-6684/2021	other	2021-03-02
hCoV-19/USA/NJ-PHEL-21-6700/2021	other	2021-03-09
hCoV-19/USA/NJ-PHEL-21-7228/2021	other	2021-03-15
hCoV-19/USA/NJ-PHEL-21-7278/2021	other	2021-03-15
hCoV-19/USA/NJ-PHEL-21-7295/2021	other	2021-03-15
hCoV-19/USA/NJ-PHEL-21-7395/2021	other	2021-03-16
hCoV-19/USA/NJ-PHEL-21-7435/2021	other	2021-03-16
hCoV-19/USA/NJ-PHEL-21-7445/2021	other	2021-03-16
hCoV-19/USA/NJ-PHEL-21-7462/2021	other	2021-03-15
hCoV-19/USA/NJ-PHEL-21-7480/2021	other	2021-03-15
hCoV-19/USA/NJ-PHEL-21-7510/2021	other	2021-03-16
hCoV-19/USA/NJ-PHEL-21-7629/2021	other	2021-03-17
hCoV-19/USA/NJ-PHEL-21-7631/2021	other	2021-03-17
hCoV-19/USA/NJ-PHEL-21-7676/2021	other	2021-03-14
hCoV-19/USA/NJ-PHEL-21-7717/2021	other	2021-03-18
hCoV-19/USA/NJ-PHEL-21-7842/2021	other	2021-03-19
hCoV-19/USA/NJ-PHEL-21-7870/2021	other	2021-03-22
hCoV-19/USA/NJ-PHEL-21-7896/2021	other	2021-03-22
hCoV-19/USA/NJ-PHEL-21-7898/2021	other	2021-03-22
hCoV-19/USA/NJ-PHEL-21-7991/2021	other	2021-03-18
hCoV-19/USA/NJ-PHEL-21-8145/2021	other	2021-03-04
hCoV-19/USA/NJ-PHEL-21-8146/2021	other	2021-03-04
hCoV-19/USA/NJ-PHEL-21-8147/2021	other	2021-03-10
hCoV-19/USA/NJ-PHEL-21-8148/2021	other	2021-03-09
hCoV-19/USA/NJ-PHEL-21-8155/2021	other	2021-03-05
hCoV-19/USA/NJ-PHEL-21-8157/2021	other	2021-03-08
hCoV-19/USA/NJ-PHEL-21-8159/2021	other	2021-03-08
hCoV-19/USA/NJ-PHEL-21-8164/2021	other	2021-03-08
hCoV-19/USA/NJ-PHEL-21-8168/2021	other	2021-03-04
hCoV-19/USA/NJ-PHEL-21-8170/2021	other	2021-03-07
hCoV-19/USA/NJ-PHEL-21-8173/2021	other	2021-03-07
hCoV-19/USA/NJ-PHEL-21-8175/2021	other	2021-03-04
hCoV-19/USA/NJ-PHEL-21-8177/2021	other	2021-03-05
hCoV-19/USA/NJ-PHEL-21-8184/2021	other	2021-03-10
hCoV-19/USA/NJ-PHEL-21-8194/2021	other	2021-03-19
hCoV-19/USA/NJ-PHEL-21-8196/2021	other	2021-03-17
hCoV-19/USA/NJ-PHEL-21-8201/2021	other	2021-03-18
hCoV-19/USA/NJ-PHEL-21-8202/2021	other	2021-03-15
hCoV-19/USA/NJ-PHEL-21-8204/2021	other	2021-03-15
hCoV-19/USA/NJ-PHEL-21-8212/2021	other	2021-03-20
hCoV-19/USA/NJ-PHEL-21-8214/2021	other	2021-03-19
hCoV-19/USA/NJ-PHEL-21-8411/2021	other	2021-03-23
hCoV-19/USA/NJ-PHEL-21-8524/2021	other	2021-03-25
hCoV-19/USA/NJ-PHEL-21-8529/2021	other	2021-03-25
hCoV-19/USA/NJ-PHEL-21-8542/2021	other	2021-03-26
hCoV-19/USA/NJ-PHEL-21-8554/2021	other	2021-03-27
hCoV-19/USA/NJ-PHEL-21-8574/2021	other	2021-03-25
hCoV-19/USA/NJ-PHEL-21-8580/2021	other	2021-03-29
hCoV-19/USA/NJ-PHEL-21-8592/2021	other	2021-03-29
hCoV-19/USA/NJ-PHEL-21-8634/2021	other	2021-03-22
hCoV-19/USA/NJ-PHEL-21-8638/2021	other	2021-03-25
hCoV-19/USA/NJ-PHEL-21-8644/2021	other	2021-03-26
hCoV-19/USA/NJ-PHEL-21-8645/2021	other	2021-03-27
hCoV-19/USA/NJ-PHEL-21-8679/2021	other	2021-03-15
hCoV-19/USA/NJ-PHEL-21-8680/2021	other	2021-03-23
