name,accession,date,location,lineage
hCoV-19/USA/NJ-CDC-ASC210596267/2022|EPI_ISL_9135207|2022-01-04,EPI_ISL_9135207,2022-01-04,USA-NewJersey,BA.1.1
hCoV-19/USA/NJ-CDC-ASC210649926/2022,EPI_ISL_10075952,2022-02-01,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210691036/2022,EPI_ISL_9956244,2022-02-02,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-ASC210691548/2022,EPI_ISL_10227143,2022-02-03,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-ASC210692599/2022,EPI_ISL_10043765,2022-02-03,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-ASC210695446/2022,EPI_ISL_10227245,2022-02-04,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210696954/2022,EPI_ISL_10331956,2022-02-05,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210699793/2022,EPI_ISL_10384935,2022-02-11,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210700163/2022,EPI_ISL_10387625,2022-02-11,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-ASC210748882/2022,EPI_ISL_10603968,2022-02-19,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-ASC210749607/2022,EPI_ISL_10651629,2022-02-21,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210750108/2022,EPI_ISL_10702836,2022-02-21,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210750109/2022,EPI_ISL_10702837,2022-02-21,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210751044/2022,EPI_ISL_10702568,2022-02-21,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-ASC210751045/2022,EPI_ISL_10703751,2022-02-22,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210751174/2022,EPI_ISL_10703466,2022-02-22,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210816120/2022,EPI_ISL_10471549,2022-02-15,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-ASC210816852/2022,EPI_ISL_10491441,2022-02-15,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210818776/2022,EPI_ISL_10491661,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210819980/2022,EPI_ISL_10597059,2022-02-14,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210820564/2022,EPI_ISL_10492148,2022-02-17,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210820798/2022,EPI_ISL_10492141,2022-02-17,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210821724/2022,EPI_ISL_10651216,2022-02-19,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210821725/2022,EPI_ISL_10651217,2022-02-19,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210822198/2022,EPI_ISL_10604161,2022-02-19,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210822409/2022,EPI_ISL_10651336,2022-02-21,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-ASC210823382/2022,EPI_ISL_10703630,2022-02-22,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-ASC210823386/2022,EPI_ISL_10703655,2022-02-22,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210859303/2022,EPI_ISL_10491016,2022-02-15,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210859668/2022,EPI_ISL_10492574,2022-02-15,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210860250/2022,EPI_ISL_10490875,2022-02-15,USA-NewJersey,BA.2.9.2
hCoV-19/USA/NJ-CDC-ASC210861668/2022,EPI_ISL_10599758,2022-02-18,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-ASC210862649/2022,EPI_ISL_10598039,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210863219/2022,EPI_ISL_10598986,2022-02-18,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210863220/2022,EPI_ISL_10599049,2022-02-18,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-ASC210863290/2022,EPI_ISL_10599317,2022-02-18,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-FG-189899/2021|EPI_ISL_7799785|2021-11-30,EPI_ISL_7799785,2021-11-30,USA-NewJersey,AY.103
hCoV-19/USA/NJ-CDC-FG-277729/2022,EPI_ISL_10484744,2022-02-14,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX042620491533/2022,EPI_ISL_10279445,2022-02-11,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-IBX059455204158/2022,EPI_ISL_10043086,2022-02-03,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX070096277056/2022,EPI_ISL_10473208,2022-02-17,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX114175992107/2021|EPI_ISL_8390004|2021-12-15,EPI_ISL_8390004,2021-12-15,USA-NewJersey,BA.1.1
hCoV-19/USA/NJ-CDC-IBX130289323207/2022,EPI_ISL_10326565,2022-02-10,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX140921610693/2022,EPI_ISL_9623729,2022-01-26,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX187445990819/2022,EPI_ISL_10473197,2022-02-17,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX215133324734/2022,EPI_ISL_9623379,2022-01-25,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX228360917805/2022,EPI_ISL_10472500,2022-02-09,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX264464001557/2022,EPI_ISL_10526714,2022-02-22,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX279838878813/2022,EPI_ISL_8979548,2022-01-05,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX300730794076/2022,EPI_ISL_9623381,2022-01-25,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX305537812129/2022,EPI_ISL_9337302,2022-01-14,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX326766268014/2022,EPI_ISL_10075517,2022-02-12,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX346995832987/2022,EPI_ISL_10473404,2022-02-18,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX350811210917/2022,EPI_ISL_9667143,2022-01-23,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX375276671964/2022,EPI_ISL_10473161,2022-02-17,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX381660205230/2022,EPI_ISL_10473355,2022-02-18,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-IBX419152449067/2022,EPI_ISL_10473417,2022-02-18,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX455910498229/2022,EPI_ISL_10326696,2022-02-10,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX469156030066/2022,EPI_ISL_10473334,2022-02-18,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX527202235372/2022,EPI_ISL_10074988,2022-02-04,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX546749414019/2022,EPI_ISL_10042939,2022-02-02,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX554257215446/2022,EPI_ISL_10279499,2022-02-11,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX661894665490/2022,EPI_ISL_10473408,2022-02-18,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX664567467267/2022,EPI_ISL_9623287,2022-01-25,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX678081904244/2022|EPI_ISL_8947028|2022-01-04,EPI_ISL_8947028,2022-01-04,USA-NewJersey,BA.1.1
hCoV-19/USA/NJ-CDC-IBX708363473650/2022,EPI_ISL_10472525,2022-02-10,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX724061155624/2022,EPI_ISL_9667272,2022-01-27,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX760887748331/2022,EPI_ISL_8947320,2022-01-05,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX771347699360/2022,EPI_ISL_9667159,2022-01-26,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX799997168287/2022,EPI_ISL_9623285,2022-01-25,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-IBX885000839778/2022,EPI_ISL_10279620,2022-02-11,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX908294790964/2022,EPI_ISL_10327083,2022-02-18,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX911332878978/2021|EPI_ISL_8262191|2021-12-14,EPI_ISL_8262191,2021-12-14,USA-NewJersey,AY.25.1
hCoV-19/USA/NJ-CDC-IBX973102893878/2022,EPI_ISL_10526683,2022-02-19,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-IBX978013713643/2022,EPI_ISL_10526759,2022-02-22,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-IBX991798370348/2022,EPI_ISL_10326666,2022-02-10,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0363795/2021|EPI_ISL_6532697|2021-10-31,EPI_ISL_6532697,2021-10-31,USA-NewJersey,AY.100
hCoV-19/USA/NJ-CDC-LC0494425/2022,EPI_ISL_9478559,2022-01-19,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0508315/2022,EPI_ISL_9915638,2022-01-26,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0508503/2022,EPI_ISL_9915909,2022-01-26,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0508528/2022,EPI_ISL_9915993,2022-01-26,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0508533/2022,EPI_ISL_9915636,2022-01-26,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0510431/2022,EPI_ISL_9915158,2022-01-26,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0510548/2022,EPI_ISL_9913688,2022-01-25,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0511226/2022,EPI_ISL_9916924,2022-01-27,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0511766/2022,EPI_ISL_9916773,2022-01-27,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0517212/2022,EPI_ISL_9969973,2022-02-02,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0517240/2022,EPI_ISL_9969971,2022-02-02,USA-NewJersey,BA.2.3
hCoV-19/USA/NJ-CDC-LC0517274/2022,EPI_ISL_9970029,2022-02-02,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0517535/2022,EPI_ISL_9969784,2022-02-02,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0517666/2022,EPI_ISL_9971769,2022-02-03,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0517667/2022,EPI_ISL_9970494,2022-02-03,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0518007/2022|EPI_ISL_9971574|2022-02-03,EPI_ISL_9971574,2022-02-03,USA-NewJersey,BA.1.1
hCoV-19/USA/NJ-CDC-LC0518048/2022,EPI_ISL_9970266,2022-02-03,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0532985/2022,EPI_ISL_10272336,2022-02-09,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0532992/2022,EPI_ISL_10271809,2022-02-08,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0532996/2022,EPI_ISL_10271843,2022-02-08,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0533034/2022,EPI_ISL_10271847,2022-02-08,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0533041/2022|EPI_ISL_10271805|2022-02-08,EPI_ISL_10271805,2022-02-08,USA-NewJersey,BA.1.1
hCoV-19/USA/NJ-CDC-LC0533062/2022,EPI_ISL_10271837,2022-02-08,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0539791/2022,EPI_ISL_10324941,2022-02-09,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0539804/2022,EPI_ISL_10324846,2022-02-09,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0539805/2022,EPI_ISL_10325012,2022-02-09,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0539851/2022,EPI_ISL_10325573,2022-02-10,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0539982/2022,EPI_ISL_10325667,2022-02-10,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540034/2022,EPI_ISL_10325606,2022-02-10,USA-NewJersey,BA.2.23
hCoV-19/USA/NJ-CDC-LC0540035/2022,EPI_ISL_10325656,2022-02-10,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540199/2022,EPI_ISL_10325015,2022-02-09,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540233/2022,EPI_ISL_10325646,2022-02-10,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0540242/2022,EPI_ISL_10325409,2022-02-10,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0540249/2022,EPI_ISL_10324946,2022-02-09,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540257/2022,EPI_ISL_10325649,2022-02-10,USA-NewJersey,BA.2.23
hCoV-19/USA/NJ-CDC-LC0540676/2022,EPI_ISL_10561463,2022-02-14,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540726/2022,EPI_ISL_10561546,2022-02-14,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0540850/2022,EPI_ISL_10559753,2022-02-12,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0540853/2022,EPI_ISL_10559812,2022-02-12,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540857/2022,EPI_ISL_10559779,2022-02-12,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540923/2022,EPI_ISL_10559548,2022-02-11,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0540926/2022,EPI_ISL_10559848,2022-02-12,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540937/2022,EPI_ISL_10559529,2022-02-11,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540952/2022,EPI_ISL_10559851,2022-02-12,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540956/2022,EPI_ISL_10560022,2022-02-13,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0540961/2022,EPI_ISL_10559591,2022-02-11,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540965/2022,EPI_ISL_10559590,2022-02-11,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0540989/2022,EPI_ISL_10559521,2022-02-11,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0541032/2022,EPI_ISL_10559856,2022-02-12,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0541125/2022,EPI_ISL_10559791,2022-02-12,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0541171/2022,EPI_ISL_10560010,2022-02-13,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0541197/2022,EPI_ISL_10559512,2022-02-11,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0541906/2022,EPI_ISL_10560962,2022-02-14,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0542638/2022,EPI_ISL_10562490,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0542642/2022,EPI_ISL_10562972,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0542666/2022,EPI_ISL_10562560,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0542667/2022,EPI_ISL_10562558,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0542767/2022,EPI_ISL_10562474,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0542799/2022,EPI_ISL_10562970,2022-02-16,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0543343/2022,EPI_ISL_10562694,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0543377/2022,EPI_ISL_10562709,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0546219/2022,EPI_ISL_10563565,2022-02-18,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546222/2022,EPI_ISL_10563487,2022-02-17,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546228/2022,EPI_ISL_10563164,2022-02-17,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546231/2022,EPI_ISL_10563167,2022-02-17,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-LC0546237/2022,EPI_ISL_10563457,2022-02-17,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546257/2022,EPI_ISL_10563437,2022-02-17,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546279/2022,EPI_ISL_10563533,2022-02-18,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546282/2022,EPI_ISL_10563142,2022-02-17,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546287/2022,EPI_ISL_10562738,2022-02-16,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0546291/2022,EPI_ISL_10563184,2022-02-17,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546298/2022,EPI_ISL_10563137,2022-02-17,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0546373/2022,EPI_ISL_10563534,2022-02-18,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546705/2022,EPI_ISL_10563999,2022-02-19,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0546714/2022,EPI_ISL_10564405,2022-02-20,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0546722/2022,EPI_ISL_10564272,2022-02-19,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0546731/2022,EPI_ISL_10564356,2022-02-20,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0547004/2022,EPI_ISL_10563126,2022-02-17,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-LC0547014/2022,EPI_ISL_10563267,2022-02-17,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-LC0547024/2022,EPI_ISL_10563708,2022-02-18,USA-NewJersey,BA.2.3
hCoV-19/USA/NJ-CDC-QDX33117566/2022,EPI_ISL_9669581,2022-01-21,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-QDX33591746/2022,EPI_ISL_10237506,2022-02-05,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-QDX33632491/2022,EPI_ISL_10330424,2022-02-06,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX33632502/2022,EPI_ISL_10330425,2022-02-06,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX33632503/2022,EPI_ISL_10330426,2022-02-06,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX33632504/2022,EPI_ISL_10330455,2022-02-06,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX33632515/2022,EPI_ISL_10330468,2022-02-06,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX33680502/2022,EPI_ISL_10330498,2022-02-07,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX33680504/2022,EPI_ISL_10330558,2022-02-07,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX33831822/2022,EPI_ISL_10430709,2022-02-12,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-QDX33831828/2022,EPI_ISL_10383674,2022-02-12,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-CDC-QDX33831834/2022,EPI_ISL_10430713,2022-02-12,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-QDX33831835/2022,EPI_ISL_10383693,2022-02-12,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-QDX33831843/2022,EPI_ISL_10430715,2022-02-12,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX33873722/2022,EPI_ISL_10430894,2022-02-13,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-QDX34073348/2022,EPI_ISL_10728827,2022-02-19,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDC-QDX34073362/2022,EPI_ISL_10728805,2022-02-19,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-CDC-STM-000069515/2021|EPI_ISL_2269971|2021-05-05,EPI_ISL_2269971,2021-05-05,USA-NewJersey,B.1.1.7
hCoV-19/USA/NJ-CDC-STM-KH7ABEQRW/2022,EPI_ISL_10114670,2022-02-07,USA-NewJersey,BA.2
hCoV-19/USA/NJ-CDCBI-CRSP_NI24JINA5QX4ESST/2022,EPI_ISL_10723324,2022-02-24,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-GBW-EWR000003/2021,EPI_ISL_8035614,2021-12-14,USA-NewJersey,BA.2
hCoV-19/USA/NJ-GBW-EWR000005/2022,EPI_ISL_10272719,2022-01-03,USA-NewJersey,BA.2
hCoV-19/USA/NJ-GBW-EWR000006/2022,EPI_ISL_10272712,2022-01-02,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-GBW-EWR000007/2022,EPI_ISL_10272722,2022-01-04,USA-NewJersey,BA.2
hCoV-19/USA/NJ-GBW-EWR000008/2022,EPI_ISL_10272731,2022-01-05,USA-NewJersey,BA.2
hCoV-19/USA/NJ-GBW-EWR000009/2022,EPI_ISL_10272740,2022-01-07,USA-NewJersey,BA.2
hCoV-19/USA/NJ-GBW-EWR000010/2022,EPI_ISL_10272741,2022-01-07,USA-NewJersey,BA.2
hCoV-19/USA/NJ-GBW-EWR000011/2022,EPI_ISL_10272746,2022-01-08,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-GBW-EWR000012/2022,EPI_ISL_10272747,2022-01-10,USA-NewJersey,BA.2
hCoV-19/USA/NJ-GBW-EWR000124/2022,EPI_ISL_10272753,2022-01-14,USA-NewJersey,Unassigned
hCoV-19/USA/NJ-MSHSPSP-PV21148/2020|EPI_ISL_802425|2020-10-16,EPI_ISL_802425,2020-10-16,USA-NewJersey,B.1.1.434
hCoV-19/USA/NJ-NYGC-NJ-BioR-151/2020|EPI_ISL_2229862|2020-06-10,EPI_ISL_2229862,2020-06-10,USA-NewJersey,B.1
hCoV-19/USA/NJ-NYGC-NJ-BioR-223-AmpliSeq/2020|EPI_ISL_2193756|2020-07-02,EPI_ISL_2193756,2020-07-02,USA-NewJersey,B.1
hCoV-19/USA/NJ-NYGC-NJ-BioR-655-Ampliseq/2020|EPI_ISL_2193803|2020-11-18,EPI_ISL_2193803,2020-11-18,USA-NewJersey,B.1.1.192
hCoV-19/USA/NJ-NYGC-NJ-S1/2020|EPI_ISL_2229922|2020-05-13,EPI_ISL_2229922,2020-05-13,USA-NewJersey,B.1
hCoV-19/USA/NJ-PHEL-V21004459/2021|EPI_ISL_3232172|2021-07-15,EPI_ISL_3232172,2021-07-15,USA-NewJersey,P.1
hCoV-19/USA/NJ-PHEL-V21027533/2021|EPI_ISL_6860728|2021-10-27,EPI_ISL_6860728,2021-10-27,USA-NewJersey,AY.25
hCoV-19/USA/NJ-PHEL-V22001806/2022,EPI_ISL_8817278,2022-01-05,USA-NewJersey,BA.2
hCoV-19/USA/NJ-PHEL-V22006627/2022,EPI_ISL_9595627,2022-01-24,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-PHEL-V22008860/2022,EPI_ISL_10654656,2022-02-04,USA-NewJersey,BA.2
hCoV-19/USA/NJ-PHEL-V22009042/2022,EPI_ISL_9986415,2022-02-08,USA-NewJersey,BA.2.10
hCoV-19/USA/NJ-PHEL-V22010029/2022,EPI_ISL_10686450,2022-02-15,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-PHEL-V22010030/2022,EPI_ISL_10686451,2022-02-15,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-PHEL-V22010032/2022,EPI_ISL_10392578,2022-02-14,USA-NewJersey,BA.2
hCoV-19/USA/NJ-PHEL-V22010038/2022,EPI_ISL_10392580,2022-02-12,USA-NewJersey,BA.2
hCoV-19/USA/NJ-PHEL-V22010041/2022,EPI_ISL_10392581,2022-02-14,USA-NewJersey,BA.2
hCoV-19/USA/NJ-PHEL-V22010531/2022,EPI_ISL_10686468,2022-02-19,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-PHEL-V22010995/2022,EPI_ISL_10686485,2022-02-23,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-PHEL-V22011010/2022,EPI_ISL_10686488,2022-02-22,USA-NewJersey,BA.2
hCoV-19/USA/NJ-PHEL-V22011029/2022,EPI_ISL_10686491,2022-02-22,USA-NewJersey,BA.2.10.1
hCoV-19/USA/NJ-PHEL-V22011031/2022,EPI_ISL_10686492,2022-02-21,USA-NewJersey,BA.2.9
hCoV-19/USA/NJ-PHEL-V22011246/2022,EPI_ISL_10686509,2022-02-15,USA-NewJersey,BA.2
hCoV-19/USA/NJ-PHEL-V22011297/2022,EPI_ISL_10686514,2022-02-20,USA-NewJersey,BA.2
hCoV-19/USA/NM-ASU46120/2022|EPI_ISL_10328751|2022-02-19,EPI_ISL_10328751,2022-02-19,USA-NewMexico,BA.1.1
hCoV-19/USA/NM-CDC-ASC210523771/2021|EPI_ISL_6784959|2021-11-04,EPI_ISL_6784959,2021-11-04,USA-NewMexico,AY.25
hCoV-19/USA/NM-CDC-ASC210700445/2022|EPI_ISL_10386473|2022-02-11,EPI_ISL_10386473,2022-02-11,USA-NewMexico,BA.1.1.18
hCoV-19/USA/NM-CDC-IBX792468372080/2022|EPI_ISL_9666912|2022-01-20,EPI_ISL_9666912,2022-01-20,USA-NewMexico,BA.1.1
hCoV-19/USA/NM-CDC-LC0351863/2021|EPI_ISL_6077558|2021-10-13,EPI_ISL_6077558,2021-10-13,USA-NewMexico,AY.103
hCoV-19/USA/NM-CDC-LC0371991/2021|EPI_ISL_6543034|2021-10-31,EPI_ISL_6543034,2021-10-31,USA-NewMexico,AY.44
hCoV-19/USA/NM-CDC-LC0372205/2021|EPI_ISL_6542924|2021-10-28,EPI_ISL_6542924,2021-10-28,USA-NewMexico,AY.100
hCoV-19/USA/NM-CDC-LC0392809/2021|EPI_ISL_7244766|2021-11-09,EPI_ISL_7244766,2021-11-09,USA-NewMexico,AY.103
hCoV-19/USA/NM-CDC-LC0481591/2022|EPI_ISL_9178580|2022-01-03,EPI_ISL_9178580,2022-01-03,USA-NewMexico,BA.1
