name,accession,date,location,lineage
hCoV-19/USA/MI-UM-10036942390/2020|EPI_ISL_846661|2020-11-13,EPI_ISL_846661,2020-11-13,USA-Michigan,B.1.1.251
hCoV-19/USA/MI-UM-10042603500/2021|EPI_ISL_6826667|2021-11-10,EPI_ISL_6826667,2021-11-10,USA-Michigan,AY.119
hCoV-19/USA/MN-CDC-2-5128550/2021|EPI_ISL_6472677|2021-10-22,EPI_ISL_6472677,2021-10-22,USA-Minnesota,AY.103
hCoV-19/USA/MN-CDC-IBX282450809901/2021|EPI_ISL_6383349|2021-11-01,EPI_ISL_6383349,2021-11-01,USA-Minnesota,AY.103
hCoV-19/USA/MN-CDC-IBX286255130507/2021|EPI_ISL_5101927|2021-10-01,EPI_ISL_5101927,2021-10-01,USA-Minnesota,AY.100
hCoV-19/USA/MN-CDC-IBX340813520680/2021|EPI_ISL_4388541|2021-08-11,EPI_ISL_4388541,2021-08-11,USA-Minnesota,AY.103
hCoV-19/USA/MN-CDC-IBX910567138480/2021|EPI_ISL_4246883|2021-08-26,EPI_ISL_4246883,2021-08-26,USA-Minnesota,B.1.621
hCoV-19/USA/MN-CDC-IBX992521292098/2021|EPI_ISL_5235397|2021-09-21,EPI_ISL_5235397,2021-09-21,USA-Minnesota,AY.103
hCoV-19/USA/MN-CDC-QDX24476295/2021|EPI_ISL_2143911|2021-04-30,EPI_ISL_2143911,2021-04-30,USA-Minnesota,B.1.1.7
hCoV-19/USA/MN-GMF-39701/2020|EPI_ISL_942625|2020-12-04,EPI_ISL_942625,2020-12-04,USA-Minnesota,B.1.2
hCoV-19/USA/MN-MDH-12675/2021|EPI_ISL_4386992|2021-09-02,EPI_ISL_4386992,2021-09-02,USA-Minnesota,AY.122
hCoV-19/USA/MN-MDH-1526/2020|EPI_ISL_527591|2020-07-14,EPI_ISL_527591,2020-07-14,USA-Minnesota,B.1.241
hCoV-19/USA/MN-MDH-1711/2020|EPI_ISL_560798|2020-08-24,EPI_ISL_560798,2020-08-24,USA-Minnesota,B.1.595
hCoV-19/USA/MN-MDH-18014/2021|EPI_ISL_6854145|2021-11-05,EPI_ISL_6854145,2021-11-05,USA-Minnesota,AY.100
hCoV-19/USA/MN-MDH-3376/2021|EPI_ISL_1205443|2021-02-03,EPI_ISL_1205443,2021-02-03,USA-Minnesota,B.1.1.222
hCoV-19/USA/MN-UMGC-1876/2021|EPI_ISL_2698936|2021-04-23,EPI_ISL_2698936,2021-04-23,USA-Minnesota,B.1.1.7
hCoV-19/USA/MO-CDC-ASC210002918/2021|EPI_ISL_1445813|2021-03-06,EPI_ISL_1445813,2021-03-06,USA-Missouri,B.1.2
hCoV-19/USA/MO-CDC-ASC210077482/2021|EPI_ISL_4140685|2021-08-10,EPI_ISL_4140685,2021-08-10,USA-Missouri,AY.44
hCoV-19/USA/MO-CDC-ASC210082815/2021|EPI_ISL_5235869|2021-09-10,EPI_ISL_5235869,2021-09-10,USA-Missouri,B.1.617.2
hCoV-19/USA/MO-CDC-ASC210210771/2021|EPI_ISL_3819883|2021-08-02,EPI_ISL_3819883,2021-08-02,USA-Missouri,AY.25
hCoV-19/USA/MO-CDC-ASC210466720/2021|EPI_ISL_6526549|2021-10-18,EPI_ISL_6526549,2021-10-18,USA-Missouri,AY.103
hCoV-19/USA/MO-CDC-LC0205832/2021|EPI_ISL_4161885|2021-08-15,EPI_ISL_4161885,2021-08-15,USA-Missouri,AY.39.1
hCoV-19/USA/MO-CDC-LC0281454/2021|EPI_ISL_4809775|2021-09-01,EPI_ISL_4809775,2021-09-01,USA-Missouri,AY.25
hCoV-19/USA/MO-CDC-LC0375741/2021|EPI_ISL_6789206|2021-11-04,EPI_ISL_6789206,2021-11-04,USA-Missouri,AY.103
hCoV-19/USA/MO-CDC-QDX30455152/2021|EPI_ISL_6403472|2021-10-25,EPI_ISL_6403472,2021-10-25,USA-Missouri,AY.44
hCoV-19/USA/MO-CDC-QDX31046784/2021|EPI_ISL_6909271|2021-11-12,EPI_ISL_6909271,2021-11-12,USA-Missouri,AY.25
hCoV-19/USA/MO-MSPHL-000455/2020|EPI_ISL_1392816|2020-03-25,EPI_ISL_1392816,2020-03-25,USA-Missouri,A
hCoV-19/USA/MO-MSPHL-000631/2020|EPI_ISL_1593915|2020-04-22,EPI_ISL_1593915,2020-04-22,USA-Missouri,B.1
hCoV-19/USA/MO-MSPHL-002074/2021|EPI_ISL_2158687|2021-05-04,EPI_ISL_2158687,2021-05-04,USA-Missouri,B.1.1.7
hCoV-19/USA/MO-MSPHL-002882/2021|EPI_ISL_3011165|2021-06-28,EPI_ISL_3011165,2021-06-28,USA-Missouri,AY.3
hCoV-19/USA/MO-UMGC-7127/2021|EPI_ISL_3346834|2021-07-28,EPI_ISL_3346834,2021-07-28,USA-Missouri,AY.103
hCoV-19/USA/MS-CDC-2-3973569/2021|EPI_ISL_1272628|2021-02-23,EPI_ISL_1272628,2021-02-23,USA-Mississippi,B.1.1.519
hCoV-19/USA/MS-CDC-ASC210039661/2021|EPI_ISL_1834836|2021-03-31,EPI_ISL_1834836,2021-03-31,USA-Mississippi,B.1.2
hCoV-19/USA/MS-CDC-ASC210112178/2021|EPI_ISL_3321477|2021-07-07,EPI_ISL_3321477,2021-07-07,USA-Mississippi,B.1.617.2
hCoV-19/USA/MS-QDX-27431667/2021|EPI_ISL_3823326|2021-08-02,EPI_ISL_3823326,2021-08-02,USA-Mississippi,AY.103
hCoV-19/USA/MS-SRL_254843353/2021|EPI_ISL_6720084|2021-10-29,EPI_ISL_6720084,2021-10-29,USA-Mississippi,AY.3
hCoV-19/USA/MS-UMMC-M1066C7-511251/2021|EPI_ISL_4106253|2021-08-24,EPI_ISL_4106253,2021-08-24,USA-Mississippi,AY.103
hCoV-19/USA/MS-UMMC-M1067C4-511263/2021|EPI_ISL_4106258|2021-08-24,EPI_ISL_4106258,2021-08-24,USA-Mississippi,AY.25
hCoV-19/USA/MS-UMMC-M1304F12-514132/2021|EPI_ISL_4821242|2021-09-17,EPI_ISL_4821242,2021-09-17,USA-Mississippi,AY.25
hCoV-19/USA/MS-UMMC-M1378F3-514752/2021|EPI_ISL_5053142|2021-09-27,EPI_ISL_5053142,2021-09-27,USA-Mississippi,AY.25
hCoV-19/USA/MS-UMMC-M1560G1-517590/2021|EPI_ISL_6856508|2021-11-03,EPI_ISL_6856508,2021-11-03,USA-Mississippi,AY.103
hCoV-19/USA/MS-UMMC-M1570F9-517636/2021|EPI_ISL_6856518|2021-11-05,EPI_ISL_6856518,2021-11-05,USA-Mississippi,AY.25.1
hCoV-19/USA/MS-UMMC-M647A3-505163/2021|EPI_ISL_3062742|2021-07-09,EPI_ISL_3062742,2021-07-09,USA-Mississippi,AY.3
hCoV-19/USA/MS-UMMC-S758E1-515389/2021|EPI_ISL_5422178|2021-10-11,EPI_ISL_5422178,2021-10-11,USA-Mississippi,AY.100
hCoV-19/USA/MS-UMMC-X11C5-210999024608/2021|EPI_ISL_2966589|2021-06-30,EPI_ISL_2966589,2021-06-30,USA-Mississippi,AY.3.1
hCoV-19/USA/MT-BHDH-301/2021|EPI_ISL_3513018|2021-03-09,EPI_ISL_3513018,2021-03-09,USA-Montana,B.1.429
hCoV-19/USA/MT-BHDH-4739/2020|EPI_ISL_900736|2020-07-26,EPI_ISL_900736,2020-07-26,USA-Montana,B.1.2
hCoV-19/USA/MT-CDC-2-3975893/2021|EPI_ISL_1272989|2021-02-16,EPI_ISL_1272989,2021-02-16,USA-Montana,B.1.427
hCoV-19/USA/MT-CDC-ASC210342294/2021|EPI_ISL_6069064|2021-10-07,EPI_ISL_6069064,2021-10-07,USA-Montana,AY.44
hCoV-19/USA/MT-CDC-LC0324023/2021|EPI_ISL_5572347|2021-10-04,EPI_ISL_5572347,2021-10-04,USA-Montana,AY.44
hCoV-19/USA/MT-FYR-464/2021|EPI_ISL_4956151|2021-09-14,EPI_ISL_4956151,2021-09-14,USA-Montana,AY.103
hCoV-19/USA/MT-MTPHL-3832947/2021|EPI_ISL_2982711|2021-07-09,EPI_ISL_2982711,2021-07-09,USA-Montana,B.1.1.7
hCoV-19/USA/MT-MTPHL-3844213/2021|EPI_ISL_3319070|2021-08-02,EPI_ISL_3319070,2021-08-02,USA-Montana,AY.103
hCoV-19/USA/MT-MTPHL-3879942/2021|EPI_ISL_4279685|2021-09-13,EPI_ISL_4279685,2021-09-13,USA-Montana,AY.44
hCoV-19/USA/MT-MTPHL-3936118/2021|EPI_ISL_6914453|2021-11-18,EPI_ISL_6914453,2021-11-18,USA-Montana,AY.103
hCoV-19/USA/MT-MTPHL-3937968/2021|EPI_ISL_7154570|2021-11-17,EPI_ISL_7154570,2021-11-17,USA-Montana,AY.103
hCoV-19/USA/MT-UMGC-00273/2021|EPI_ISL_3333813|2021-01-04,EPI_ISL_3333813,2021-01-04,USA-Montana,B.1.240
hCoV-19/USA/MT-USAFSAM-S7291/2021|EPI_ISL_4888859|2021-08-23,EPI_ISL_4888859,2021-08-23,USA-Montana,AY.44
hCoV-19/USA/NC-CDC-03067375-001/2020|EPI_ISL_6471718|2020-03-03,EPI_ISL_6471718,2020-03-03,USA-NorthCarolina,A.1
hCoV-19/USA/NC-CDC-ASC210026120/2021|EPI_ISL_1685554|2021-03-29,EPI_ISL_1685554,2021-03-29,USA-NorthCarolina,B.1.637
hCoV-19/USA/NC-CDC-ASC210143427/2021|EPI_ISL_4983280|2021-09-11,EPI_ISL_4983280,2021-09-11,USA-NorthCarolina,AY.100
hCoV-19/USA/NC-CDC-ASC210333319/2021|EPI_ISL_5517051|2021-09-21,EPI_ISL_5517051,2021-09-21,USA-NorthCarolina,AY.103
hCoV-19/USA/NC-CDC-LC0160443/2021|EPI_ISL_3606877|2021-08-02,EPI_ISL_3606877,2021-08-02,USA-NorthCarolina,AY.39.1
hCoV-19/USA/NC-CDC-LC0226399/2021|EPI_ISL_4176493|2021-08-23,EPI_ISL_4176493,2021-08-23,USA-NorthCarolina,AY.103
hCoV-19/USA/NC-CDC-MMB09538477/2021|EPI_ISL_3602984|2021-07-30,EPI_ISL_3602984,2021-07-30,USA-NorthCarolina,AY.118
hCoV-19/USA/NC-CDC-MMB11244798/2021|EPI_ISL_6638974|2021-10-25,EPI_ISL_6638974,2021-10-25,USA-NorthCarolina,AY.103
hCoV-19/USA/NC-CDC-QDX21398334/2021|EPI_ISL_1086304|2021-01-24,EPI_ISL_1086304,2021-01-24,USA-NorthCarolina,W.1
hCoV-19/USA/NC-CO-HOST_80-3/2020|EPI_ISL_3088368|2020-09-30,EPI_ISL_3088368,2020-09-30,USA-NorthCarolina,B.1.2
hCoV-19/USA/NC-CORVASEQ-1085-819/2021|EPI_ISL_6795574|2021-11-10,EPI_ISL_6795574,2021-11-10,USA-NorthCarolina,AY.25.1
hCoV-19/USA/NC-ECU-CORVASEQ-110226457/2021|EPI_ISL_6207705|2021-10-11,EPI_ISL_6207705,2021-10-11,USA-NorthCarolina,AY.36
hCoV-19/USA/NC-UNC-LCCC0049/2020|EPI_ISL_877630|2020-06-30,EPI_ISL_877630,2020-06-30,USA-NorthCarolina,B.1.1.304
hCoV-19/USA/NC-UNC-LCCC0369/2020|EPI_ISL_1334537|2020-06-22,EPI_ISL_1334537,2020-06-22,USA-NorthCarolina,B.1.274
hCoV-19/USA/NC-UNCC-000391/2020|EPI_ISL_1938184|2020-11-03,EPI_ISL_1938184,2020-11-03,USA-NorthCarolina,B.1.240
hCoV-19/USA/ND-NDDH-0042/2020|EPI_ISL_848187|2020-03-25,EPI_ISL_848187,2020-03-25,USA-NorthDakota,B.1
hCoV-19/USA/ND-NDDH-02459/2020|EPI_ISL_2858816|2020-06-20,EPI_ISL_2858816,2020-06-20,USA-NorthDakota,B.1.413
hCoV-19/USA/ND-NDDH-0701/2021|EPI_ISL_1627370|2021-03-26,EPI_ISL_1627370,2021-03-26,USA-NorthDakota,B.1.1.7
hCoV-19/USA/ND-NDDH-0896/2021|EPI_ISL_1939455|2021-04-19,EPI_ISL_1939455,2021-04-19,USA-NorthDakota,B.1.526
hCoV-19/USA/ND-NDDH-3306/2020|EPI_ISL_3268285|2020-07-13,EPI_ISL_3268285,2020-07-13,USA-NorthDakota,B.1.1.356
hCoV-19/USA/ND-NDDH-3884/2021|EPI_ISL_3758685|2021-08-13,EPI_ISL_3758685,2021-08-13,USA-NorthDakota,AY.103
hCoV-19/USA/ND-NDDH-5529/2021|EPI_ISL_6422418|2021-10-11,EPI_ISL_6422418,2021-10-11,USA-NorthDakota,AY.47
hCoV-19/USA/ND-NDDH-5716/2021|EPI_ISL_6180997|2021-10-04,EPI_ISL_6180997,2021-10-04,USA-NorthDakota,AY.119
hCoV-19/USA/ND-NDDH-6581/2021|EPI_ISL_6570736|2021-09-25,EPI_ISL_6570736,2021-09-25,USA-NorthDakota,AY.103
hCoV-19/USA/ND-NDDH-7193/2021|EPI_ISL_7141148|2021-11-26,EPI_ISL_7141148,2021-11-26,USA-NorthDakota,AY.103
hCoV-19/USA/ND-USAFSAM-S5510/2021|EPI_ISL_4001524|2021-08-09,EPI_ISL_4001524,2021-08-09,USA-NorthDakota,AY.25
hCoV-19/USA/ND-USAFSAM-S6890/2021|EPI_ISL_4888232|2021-09-10,EPI_ISL_4888232,2021-09-10,USA-NorthDakota,AY.44
hCoV-19/USA/ND-USAFSAM-S8758/2021|EPI_ISL_7138389|2021-11-09,EPI_ISL_7138389,2021-11-09,USA-NorthDakota,AY.26
hCoV-19/USA/NE-10969/2020|EPI_ISL_466658|2020-05-04,EPI_ISL_466658,2020-05-04,USA-Nebraska,B.1
hCoV-19/USA/NE-9200092270/2020|EPI_ISL_2006739|2020-10-21,EPI_ISL_2006739,2020-10-21,USA-Nebraska,B.1.567
hCoV-19/USA/NE-CDC-ASC210334866/2021|EPI_ISL_5577916|2021-09-23,EPI_ISL_5577916,2021-09-23,USA-Nebraska,AY.113
hCoV-19/USA/NE-CDC-ASC210494369/2021|EPI_ISL_6537089|2021-10-26,EPI_ISL_6537089,2021-10-26,USA-Nebraska,AY.103
hCoV-19/USA/NE-CDC-LC0315481/2021|EPI_ISL_5163806|2021-09-15,EPI_ISL_5163806,2021-09-15,USA-Nebraska,AY.103
hCoV-19/USA/NE-CUMC_21235074/2021|EPI_ISL_3923514|2021-08-21,EPI_ISL_3923514,2021-08-21,USA-Nebraska,AY.103
hCoV-19/USA/NE-CUMC_21242064/2021|EPI_ISL_4030462|2021-08-25,EPI_ISL_4030462,2021-08-25,USA-Nebraska,AY.103
hCoV-19/USA/NE-CUMC_21298060/2021|EPI_ISL_5886998|2021-10-16,EPI_ISL_5886998,2021-10-16,USA-Nebraska,AY.103
hCoV-19/USA/NE-MP_NCOV20-21595/2020|EPI_ISL_2651138|2020-05-31,EPI_ISL_2651138,2020-05-31,USA-Nebraska,B.1
hCoV-19/USA/NE-MP_NCOV20-9138/2020|EPI_ISL_5427653|2020-04-29,EPI_ISL_5427653,2020-04-29,USA-Nebraska,B.1
hCoV-19/USA/NE-NCOV21-40094/2021|EPI_ISL_6174148|2021-11-05,EPI_ISL_6174148,2021-11-05,USA-Nebraska,AY.3
hCoV-19/USA/NE-TESTNE_A21GP4C/2020|EPI_ISL_6699041|2020-12-27,EPI_ISL_6699041,2020-12-27,USA-Nebraska,B.1.234
hCoV-19/USA/NE-USAFSAM-S417/2020|EPI_ISL_812705|2020-09-14,EPI_ISL_812705,2020-09-14,USA-Nebraska,B.1.509
hCoV-19/USA/NE-USAFSAM-S8748/2021|EPI_ISL_7138374|2021-11-09,EPI_ISL_7138374,2021-11-09,USA-Nebraska,AY.103
hCoV-19/USA/NE-WLS2-506/2021|EPI_ISL_1234480|2021-02-17,EPI_ISL_1234480,2021-02-17,USA-Nebraska,B.1.2
hCoV-19/USA/NH-CDC-03065707-001/2020|EPI_ISL_420791|2020-02-29,EPI_ISL_420791,2020-02-29,USA-NewHampshire,B.1.356
hCoV-19/USA/NH-CDC-03066335-001/2020|EPI_ISL_420792|2020-03-02,EPI_ISL_420792,2020-03-02,USA-NewHampshire,B.1.356
hCoV-19/USA/NH-CDC-2-3714179/2020|EPI_ISL_751582|2020-11-06,EPI_ISL_751582,2020-11-06,USA-NewHampshire,B.1.2
hCoV-19/USA/NH-CDC-2-3714193/2020|EPI_ISL_751712|2020-11-02,EPI_ISL_751712,2020-11-02,USA-NewHampshire,B.1.369
hCoV-19/USA/NH-CDC-ASC210323695/2021|EPI_ISL_5585386|2021-10-01,EPI_ISL_5585386,2021-10-01,USA-NewHampshire,AY.25
hCoV-19/USA/NH-CDC-ASC210525218/2021|EPI_ISL_6786275|2021-11-06,EPI_ISL_6786275,2021-11-06,USA-NewHampshire,AY.25
hCoV-19/USA/NH-CDC-LC00002826/2020|EPI_ISL_887719|2020-12-29,EPI_ISL_887719,2020-12-29,USA-NewHampshire,B.1.2
hCoV-19/USA/NH-CDC-LC0225743/2021|EPI_ISL_4175909|2021-08-22,EPI_ISL_4175909,2021-08-22,USA-NewHampshire,AY.64
hCoV-19/USA/NH-CDC-LC0369697/2021|EPI_ISL_6534057|2021-11-01,EPI_ISL_6534057,2021-11-01,USA-NewHampshire,AY.4
hCoV-19/USA/NH-CDC-QDX21677195/2021|EPI_ISL_1087450|2021-02-02,EPI_ISL_1087450,2021-02-02,USA-NewHampshire,B.1.1.519
hCoV-19/USA/NH-CDC-QDX29041397/2021|EPI_ISL_5081485|2021-09-20,EPI_ISL_5081485,2021-09-20,USA-NewHampshire,AY.122
hCoV-19/USA/NH-CDC-QDX30610627/2021|EPI_ISL_6399808|2021-10-31,EPI_ISL_6399808,2021-10-31,USA-NewHampshire,AY.25
hCoV-19/USA/NH-CDCBI-CRSP_GUHGMLIPGVQV3VAY/2021|EPI_ISL_3492291|2021-08-10,EPI_ISL_3492291,2021-08-10,USA-NewHampshire,AY.25.1
hCoV-19/USA/NH-CDCBI-CRSP_V34HFFISUA24CTIO/2021|EPI_ISL_4758949|2021-09-25,EPI_ISL_4758949,2021-09-25,USA-NewHampshire,AY.44
hCoV-19/USA/NH-Yale-1309/2020|EPI_ISL_1080459|2020-07-24,EPI_ISL_1080459,2020-07-24,USA-NewHampshire,B.1.110.3
hCoV-19/USA/NJ-CDC-2-3693657/2020|EPI_ISL_747109|2020-10-31,EPI_ISL_747109,2020-10-31,USA-NewJersey,B.1
hCoV-19/USA/NJ-CDC-ASC210129177/2021|EPI_ISL_4980553|2021-09-01,EPI_ISL_4980553,2021-09-01,USA-NewJersey,AY.103
hCoV-19/USA/NJ-CDC-ASC210525123/2021|EPI_ISL_6786247|2021-11-06,EPI_ISL_6786247,2021-11-06,USA-NewJersey,AY.44
hCoV-19/USA/NJ-CDC-FG-096750/2021|EPI_ISL_4202862|2021-08-18,EPI_ISL_4202862,2021-08-18,USA-NewJersey,AY.25.1
hCoV-19/USA/NJ-CDC-FG-136514/2021|EPI_ISL_4826863|2021-09-20,EPI_ISL_4826863,2021-09-20,USA-NewJersey,AY.100
hCoV-19/USA/NJ-CDC-IBX352552744354/2021|EPI_ISL_6898784|2021-11-18,EPI_ISL_6898784,2021-11-18,USA-NewJersey,AY.44
hCoV-19/USA/NJ-CDC-LC0022457/2021|EPI_ISL_1421915|2021-02-24,EPI_ISL_1421915,2021-02-24,USA-NewJersey,B.1.1.7
hCoV-19/USA/NJ-CDC-LC0095689/2021|EPI_ISL_3112498|2021-07-05,EPI_ISL_3112498,2021-07-05,USA-NewJersey,AY.122
hCoV-19/USA/NJ-CDC-LC0362043/2021|EPI_ISL_6398307|2021-10-27,EPI_ISL_6398307,2021-10-27,USA-NewJersey,AY.3
hCoV-19/USA/NJ-CDC-LC0362353/2021|EPI_ISL_6397888|2021-10-23,EPI_ISL_6397888,2021-10-23,USA-NewJersey,AY.119
hCoV-19/USA/NJ-CDC-QDX27909009/2021|EPI_ISL_4019155|2021-08-17,EPI_ISL_4019155,2021-08-17,USA-NewJersey,AY.103
hCoV-19/USA/NJ-GBW-EWR000001/2021,EPI_ISL_7980710,2021-12-06,USA-NewJersey,Unassigned
hCoV-19/USA/NJ-GBW-EWR000002/2021,EPI_ISL_7980709,2021-12-06,USA-NewJersey,BA.3
hCoV-19/USA/NJ-GBW-EWR000004/2021,EPI_ISL_10272644,2021-12-03,USA-NewJersey,BA.3
hCoV-19/USA/NJ-NYGC-Carrier-Quest-9/2020|EPI_ISL_2008054|2020-11-02,EPI_ISL_2008054,2020-11-02,USA-NewJersey,R.1
hCoV-19/USA/NJ-NYGC-NJ-BioR-238-AmpliSeq/2020|EPI_ISL_2443793|2020-07-02,EPI_ISL_2443793,2020-07-02,USA-NewJersey,B.1
hCoV-19/USA/NJ-QDX-1221/2020|EPI_ISL_571977|2020-03-16,EPI_ISL_571977,2020-03-16,USA-NewJersey,B.1
hCoV-19/USA/NM-CDC-IBX471166119581/2021|EPI_ISL_6117831|2021-10-09,EPI_ISL_6117831,2021-10-09,USA-NewMexico,AY.47
hCoV-19/USA/NM-CDC-LC0024430/2021|EPI_ISL_1320251|2021-02-25,EPI_ISL_1320251,2021-02-25,USA-NewMexico,B.1.232
hCoV-19/USA/NM-CDC-LC0230816/2021|EPI_ISL_4179386|2021-08-19,EPI_ISL_4179386,2021-08-19,USA-NewMexico,AY.100
hCoV-19/USA/NM-CDC-LC0358191/2021|EPI_ISL_6390910|2021-10-27,EPI_ISL_6390910,2021-10-27,USA-NewMexico,AY.100
hCoV-19/USA/NM-CDC-QDX28888672/2021|EPI_ISL_5068948|2021-09-18,EPI_ISL_5068948,2021-09-18,USA-NewMexico,AY.103
hCoV-19/USA/NM-CDC-QDX30810822/2021|EPI_ISL_6783028|2021-11-03,EPI_ISL_6783028,2021-11-03,USA-NewMexico,AY.25.1
hCoV-19/USA/NM-CDC-QDX31177925/2021|EPI_ISL_7125460|2021-11-15,EPI_ISL_7125460,2021-11-15,USA-NewMexico,AY.103
hCoV-19/USA/NM-DOH-2020308427/2020|EPI_ISL_602179|2020-08-24,EPI_ISL_602179,2020-08-24,USA-NewMexico,B.1
hCoV-19/USA/NM-DOH-2020616318/2020|EPI_ISL_751813|2020-12-12,EPI_ISL_751813,2020-12-12,USA-NewMexico,B.1.2
hCoV-19/USA/NM-NMDOH-2021116099/2021|EPI_ISL_2381973|2021-05-14,EPI_ISL_2381973,2021-05-14,USA-NewMexico,B.1.526
hCoV-19/USA/NM-NMDOH-2021161088/2021|EPI_ISL_4392401|2021-08-28,EPI_ISL_4392401,2021-08-28,USA-NewMexico,AY.122
hCoV-19/USA/NM-NMDOH-2021176654/2021|EPI_ISL_5094410|2021-09-16,EPI_ISL_5094410,2021-09-16,USA-NewMexico,AY.47
hCoV-19/USA/NM-UNM-00547/2020|EPI_ISL_542968|2020-04-27,EPI_ISL_542968,2020-04-27,USA-NewMexico,B.1
hCoV-19/USA/NV-CDC-ASC210318968/2021|EPI_ISL_5583353|2021-09-27,EPI_ISL_5583353,2021-09-27,USA-Nevada,AY.47
hCoV-19/USA/NV-CDC-LC0355113/2021|EPI_ISL_6388883|2021-10-25,EPI_ISL_6388883,2021-10-25,USA-Nevada,AY.44
hCoV-19/USA/NV-CDC-LC0357490/2021|EPI_ISL_6388255|2021-10-23,EPI_ISL_6388255,2021-10-23,USA-Nevada,AY.118
hCoV-19/USA/NV-GD-050421-JIF808GVM/2021|EPI_ISL_2601789|2021-04-12,EPI_ISL_2601789,2021-04-12,USA-Nevada,P.1.17
hCoV-19/USA/NV-NSPHL-379500/2021|EPI_ISL_3761042|2021-08-01,EPI_ISL_3761042,2021-08-01,USA-Nevada,AY.103
hCoV-19/USA/NV-NSPHL-394072/2021|EPI_ISL_3825230|2021-08-20,EPI_ISL_3825230,2021-08-20,USA-Nevada,AY.47
hCoV-19/USA/NV-NSPHL-395829/2021|EPI_ISL_3761076|2021-08-15,EPI_ISL_3761076,2021-08-15,USA-Nevada,AY.103
hCoV-19/USA/NV-NSPHL-418400/2021|EPI_ISL_4878174|2021-09-13,EPI_ISL_4878174,2021-09-13,USA-Nevada,AY.47
hCoV-19/USA/NV-NSPHL-468156/2021|EPI_ISL_6261687|2021-11-03,EPI_ISL_6261687,2021-11-03,USA-Nevada,AY.44
hCoV-19/USA/NV-NSPHL-474711/2021|EPI_ISL_6667098|2021-11-15,EPI_ISL_6667098,2021-11-15,USA-Nevada,AY.44
hCoV-19/USA/NV-NSPHL-A0007/2020|EPI_ISL_515296|2020-03-12,EPI_ISL_515296,2020-03-12,USA-Nevada,B.1.586
hCoV-19/USA/NV-NSPHL-A0207/2020|EPI_ISL_514674|2020-06-05,EPI_ISL_514674,2020-06-05,USA-Nevada,B.1.586
hCoV-19/USA/NV-NSPHL-NV2024652/2021|EPI_ISL_1219901|2021-02-22,EPI_ISL_1219901,2021-02-22,USA-Nevada,B.1.2
hCoV-19/USA/NV-NSPHL-NV2027663/2021|EPI_ISL_4878210|2021-04-15,EPI_ISL_4878210,2021-04-15,USA-Nevada,B.1
hCoV-19/USA/NV-NSPHL-NV2059917/2021|EPI_ISL_4877847|2021-05-20,EPI_ISL_4877847,2021-05-20,USA-Nevada,B.1.243
hCoV-19/USA/NV-SNPHL-351540/2021|EPI_ISL_2716895|2021-05-28,EPI_ISL_2716895,2021-05-28,USA-Nevada,B.1.526
hCoV-19/USA/NY-CDC-ASC210478169/2021|EPI_ISL_6384676|2021-10-22,EPI_ISL_6384676,2021-10-22,USA-NewYork,AY.103
hCoV-19/USA/NY-CDC-FG-048467/2021|EPI_ISL_3301189|2021-07-21,EPI_ISL_3301189,2021-07-21,USA-NewYork,AY.75
hCoV-19/USA/NY-CDC-FG-085548/2021|EPI_ISL_3865656|2021-08-09,EPI_ISL_3865656,2021-08-09,USA-NewYork,AY.14
hCoV-19/USA/NY-CDC-FG-119113/2021|EPI_ISL_4359417|2021-09-04,EPI_ISL_4359417,2021-09-04,USA-NewYork,AY.75
hCoV-19/USA/NY-CDC-FG-173405/2021|EPI_ISL_7126650|2021-11-11,EPI_ISL_7126650,2021-11-11,USA-NewYork,AY.117
hCoV-19/USA/NY-CDC-LC0361403/2021|EPI_ISL_6397601|2021-10-21,EPI_ISL_6397601,2021-10-21,USA-NewYork,AY.25
hCoV-19/USA/NY-MSHSPSP-PV38492/2021|EPI_ISL_6493441|2021-08-13,EPI_ISL_6493441,2021-08-13,USA-NewYork,AY.3
hCoV-19/USA/NY-NYCPHL-001165/2020|EPI_ISL_671745|2020-10-29,EPI_ISL_671745,2020-10-29,USA-NewYork,B.1
hCoV-19/USA/NY-NYCPHL-001462/2020|EPI_ISL_683823|2020-11-25,EPI_ISL_683823,2020-11-25,USA-NewYork,B.1.1.486
hCoV-19/USA/NY-NYCPHL-001562/2020|EPI_ISL_823975|2020-11-04,EPI_ISL_823975,2020-11-04,USA-NewYork,B.1.298
hCoV-19/USA/NY-NYCPHL-007247/2021|EPI_ISL_6160265|2021-11-01,EPI_ISL_6160265,2021-11-01,USA-NewYork,AY.103
hCoV-19/USA/NY-P22F11/2021|EPI_ISL_5199652|2021-09-04,EPI_ISL_5199652,2021-09-04,USA-NewYork,AY.25
hCoV-19/USA/NY-PRL-2021_02_12_03F04/2021|EPI_ISL_1041485|2021-02-10,EPI_ISL_1041485,2021-02-10,USA-NewYork,B.1.1.7
hCoV-19/USA/NY-PRL-2021_0614_52J02/2021|EPI_ISL_2633996|2021-01-29,EPI_ISL_2633996,2021-01-29,USA-NewYork,B.1.526
hCoV-19/USA/NY-PRL-2021_0714_00A13/2021|EPI_ISL_3010721|2021-07-10,EPI_ISL_3010721,2021-07-10,USA-NewYork,AY.118
hCoV-19/USA/NY-Wadsworth-14427-04/2020|EPI_ISL_676735|2020-03-08,EPI_ISL_676735,2020-03-08,USA-NewYork,B.1
